h,index,nqubit,V_starDelta,V_starrho,VarianceStd
0.0,0,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
0.2,1,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
0.4,2,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
0.6000000000000001,3,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
0.8,4,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
1.0,5,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
1.2000000000000002,6,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
1.4000000000000001,7,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
1.6,8,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
1.8,9,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
2.0,10,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
2.2,11,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
2.4000000000000004,12,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
2.6,13,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
2.8000000000000003,14,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
3.0,15,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
3.2,16,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
3.4000000000000004,17,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
3.6,18,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
3.8000000000000003,19,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
4.0,20,13,4.8792379304443794e-08,0.0004782581930687577,1.9994143025536126
