h,index,nqubit,V_starDelta,V_starrho,VarianceStd
0.0,0,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
0.2,1,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
0.4,2,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
0.6000000000000001,3,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
0.8,4,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
1.0,5,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
1.2000000000000002,6,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
1.4000000000000001,7,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
1.6,8,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
1.8,9,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
2.0,10,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
2.2,11,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
2.4000000000000004,12,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
2.6,13,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
2.8000000000000003,14,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
3.0,15,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
3.2,16,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
3.4000000000000004,17,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
3.6,18,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
3.8000000000000003,19,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
4.0,20,17,3.051618118288137e-09,2.9909081477087065e-05,1.9998696369966353
