h,index,nqubit,V_starDelta,V_starrho,VarianceStd
0.0,0,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
0.2,1,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
0.4,2,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
0.6000000000000001,3,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
0.8,4,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
1.0,5,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
1.2000000000000002,6,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
1.4000000000000001,7,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
1.6,8,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
1.8,9,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
2.0,10,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
2.2,11,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
2.4000000000000004,12,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
2.6,13,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
2.8000000000000003,14,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
3.0,15,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
3.2,16,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
3.4000000000000004,17,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
3.6,18,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
3.8000000000000003,19,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
4.0,20,44,2.273736754431545e-17,2.228489393018453e-13,1.999899999999774
