h,index,nqubit,V_starDelta,V_starrho,VarianceStd
0.0,0,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
0.2,1,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
0.4,2,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
0.6000000000000001,3,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
0.8,4,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
1.0,5,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
1.2000000000000002,6,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
1.4000000000000001,7,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
1.6,8,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
1.8,9,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
2.0,10,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
2.2,11,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
2.4000000000000004,12,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
2.6,13,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
2.8000000000000003,14,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
3.0,15,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
3.2,16,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
3.4000000000000004,17,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
3.6,18,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
3.8000000000000003,19,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
4.0,20,16,6.1029568648489835e-09,5.98157694050753e-05,1.9998392749152214
