h,index,nqubit,V_starDelta,V_starrho,VarianceStd
0.0,0,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
0.2,1,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
0.4,2,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
0.6000000000000001,3,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
0.8,4,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
1.0,5,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
1.2000000000000002,6,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
1.4000000000000001,7,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
1.6,8,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
1.8,9,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
2.0,10,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
2.2,11,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
2.4000000000000004,12,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
2.6,13,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
2.8000000000000003,14,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
3.0,15,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
3.2,16,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
3.4000000000000004,17,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
3.6,18,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
3.8000000000000003,19,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
4.0,20,31,1.8626451440267867e-13,1.8255785063025444e-09,1.9998999981467613
