h,index,nqubit,V_starDelta,V_starrho,VarianceStd
0.0,0,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
0.2,1,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
0.4,2,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
0.6000000000000001,3,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
0.8,4,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
1.0,5,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
1.2000000000000002,6,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
1.4000000000000001,7,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
1.6,8,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
1.8,9,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
2.0,10,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
2.2,11,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
2.4000000000000004,12,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
2.6,13,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
2.8000000000000003,14,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
3.0,15,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
3.2,16,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
3.4000000000000004,17,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
3.6,18,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
3.8000000000000003,19,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
4.0,20,40,3.6379788070718605e-16,3.565583028813579e-12,1.9998999999963805
