h,index,nqubit,V_starDelta,V_starrho,VarianceStd
0.0,0,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
0.2,1,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
0.4,2,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
0.6000000000000001,3,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
0.8,4,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
1.0,5,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
1.2000000000000002,6,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
1.4000000000000001,7,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
1.6,8,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
1.8,9,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
2.0,10,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
2.2,11,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
2.4000000000000004,12,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
2.6,13,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
2.8000000000000003,14,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
3.0,15,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
3.2,16,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
3.4000000000000004,17,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
3.6,18,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
3.8000000000000003,19,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
4.0,20,48,1.4210854715201702e-18,1.3928058706369223e-14,1.9998999999999856
