h,index,nqubit,V_starDelta,V_starrho,VarianceStd
0.0,0,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
0.2,1,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
0.4,2,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
0.6000000000000001,3,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
0.8,4,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
1.0,5,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
1.2000000000000002,6,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
1.4000000000000001,7,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
1.6,8,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
1.8,9,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
2.0,10,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
2.2,11,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
2.4000000000000004,12,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
2.6,13,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
2.8000000000000003,14,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
3.0,15,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
3.2,16,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
3.4000000000000004,17,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
3.6,18,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
3.8000000000000003,19,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
4.0,20,60,3.4694469519536144e-22,3.400404957609737e-18,1.9999
