h,index,nqubit,V_starDelta,V_starrho,VarianceStd
0.0,0,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
0.2,1,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
0.4,2,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
0.6000000000000001,3,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
0.8,4,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
1.0,5,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
1.2000000000000002,6,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
1.4000000000000001,7,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
1.6,8,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
1.8,9,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
2.0,10,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
2.2,11,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
2.4000000000000004,12,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
2.6,13,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
2.8000000000000003,14,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
3.0,15,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
3.2,16,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
3.4000000000000004,17,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
3.6,18,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
3.8000000000000003,19,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
4.0,20,52,8.881784197001241e-20,8.705036691480916e-16,1.9998999999999991
