h,index,nqubit,V_starDelta,V_starrho,VarianceStd
0.0,0,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
0.2,1,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
0.4,2,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
0.6000000000000001,3,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
0.8,4,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
1.0,5,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
1.2000000000000002,6,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
1.4000000000000001,7,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
1.6,8,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
1.8,9,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
2.0,10,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
2.2,11,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
2.4000000000000004,12,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
2.6,13,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
2.8000000000000003,14,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
3.0,15,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
3.2,16,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
3.4000000000000004,17,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
3.6,18,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
3.8000000000000003,19,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
4.0,20,28,1.4901160860780756e-12,1.4604627800732243e-08,1.99989998517409
