h,index,nqubit,V_starDelta,V_starrho,VarianceStd
0.0,0,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
0.2,1,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
0.4,2,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
0.6000000000000001,3,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
0.8,4,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
1.0,5,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
1.2000000000000002,6,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
1.4000000000000001,7,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
1.6,8,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
1.8,9,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
2.0,10,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
2.2,11,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
2.4000000000000004,12,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
2.6,13,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
2.8000000000000003,14,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
3.0,15,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
3.2,16,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
3.4000000000000004,17,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
3.6,18,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
3.8000000000000003,19,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
4.0,20,47,2.84217094304028e-18,2.7856117412737932e-14,1.9998999999999718
