infid^{-1},7_Character,7_Cross_Character,Sample#,Variance,Variance(amp),7_Character(amp),7_Cross_Character(amp),Variance_thrifty,Variance_thrifty(amp),Sample#_thrifty
101.30007,0.0015573488901457,0.0014582572635033,2358,3.9873470237004286e-05,6.546716034126767,255.69685530868765,239.42727212139195,0.2295810345247259,37694.282211222846,13580706
93.36028,0.0017722169271979,0.0016505252379619,2155,4.289984301568863e-05,5.982738079901791,247.1503145667928,230.1794015745592,0.2292883501414325,31976.15765557328,11520548
83.92889,0.0022734463398829,0.0021293208147195,2042,5.029455718508848e-05,5.6684438325795385,256.2285783049106,239.9849231272016,0.2286323241791656,25767.986845025,9283834
76.55202,0.0027111949650887,0.002536647938276,1913,5.663041822490837e-05,5.309859165753103,254.21079142213188,237.84467301390487,0.2281295855554286,21390.199981044017,7706580
69.430046,0.0033436313951581,0.0031336275186046,1830,6.588495487828783e-05,5.081608323489789,257.8893035550489,241.6920177098808,0.2274626468830316,17543.854766526485,6320797
63.237465,0.0040153948017783,0.0037618273212768,1743,7.564133231714454e-05,4.839807187736929,256.9195442217729,240.6953758059909,0.2268267979176428,14513.202415980417,5228897
59.503803,0.0042518002049268,0.0039278598972792,1602,7.851384186933715e-05,4.447906506435727,240.8697542406816,222.5181340960368,0.2266631652078015,12840.749392634556,4626336
52.48555,0.0058043144808755,0.0054352030836229,1613,0.0001016281592159,4.479335166551809,255.82938992986857,239.56053615111352,0.2253591005640154,9932.866560279765,3578668
47.8985,0.006908905664174,0.0064625110315956,1555,0.0001176027721133,4.316993351629749,253.61391813556105,237.22754707973013,0.2245709984339756,8243.61101176855,2970054
43.310123,0.0086467619329282,0.0081085506679753,1547,0.0001430991374171,4.294729915217334,259.50895171963947,243.3560100456308,0.2234334436659722,6705.74478569338,2415983
39.55342,0.0102537499756246,0.0096049785806609,1500,0.0001663510671866,4.164028062941072,256.6674405579328,240.42767521857925,0.2224970941506281,5569.451159134594,2006592
35.879036,0.012634110386383,0.0118503605262721,1492,0.0002011651970731,4.143375732409442,260.22327488627104,244.08047186711013,0.2212240552048107,4556.525657007329,1641650
32.844982,0.0147606278024178,0.0138148144193362,1441,0.0002317345479286,3.9998967353419737,254.7785277863472,238.4531421369183,0.2202075512144814,3800.932890989384,1369421
29.770273,0.0182402241342821,0.017099795285935,1444,0.0002826417165052,4.007946327790614,258.6519790531882,242.48034780442933,0.2186647756428162,3100.733661651452,1117149
27.088076,0.0220699679682539,0.020693351955752,1431,0.0003384001027083,3.9728920441586686,259.1063047976801,242.94452836747607,0.2171433047704666,2549.3104200043545,918479
24.67107,0.0265347855903736,0.0248734316047963,1414,0.000403278499426,3.927362997909099,258.4113341856684,242.2320928458236,0.2155372141928691,2099.028043642741,756249
22.597525,0.0309806301394363,0.028973207675718,1375,0.0004671143001273,3.8164965540389497,253.12320375735408,236.721819956447,0.2140917797683761,1749.2090041158624,630214
20.432312,0.0388285884352089,0.0364101581848178,1401,0.0005822680242037,3.889357893752156,259.3621333410054,243.2078188434667,0.2117264861384997,1414.2629269489832,509538
18.568316,0.0473186722221575,0.0443941724243912,1403,0.0007061160574013,3.89530176308404,261.0342951442125,244.9012401046449,0.2094537049726856,1155.4550809497723,416293
16.918486,0.0568149454996452,0.053290738901928,1392,0.0008441599047652,3.8660517886954087,260.1989509731755,244.05892211854095,0.2071630090276866,948.7573587444016,341823
15.484794,0.0664844864767804,0.0622322877659592,1359,0.0009832498103968,3.772199806971881,255.06515679176152,238.75176116578905,0.205055984373433,786.6893402803869,283432
14.04353,0.0817765302117789,0.0766471853072573,1371,0.0012066511239762,3.807626152329176,258.0484523604792,241.86264072470672,0.2019796359642025,637.3531908717263,229629
12.825696,0.0968332052867438,0.090628183655108,1350,0.0014240232602478,3.747994436352186,254.86263096972965,238.5311656053452,0.1992785496361682,524.4962748646979,188968
11.617718,0.1202686498073215,0.1127906033035948,1375,0.0017673140316345,3.816588621997405,259.72518308649666,243.576028669104,0.1954303153394933,422.0399456842634,152054
10.572448,0.1456220030245533,0.1365964380947214,1376,0.0021366137319753,3.821176442942168,260.434237225003,244.2926784687401,0.1917321245124358,342.89879662283045,123541
9.6478615,0.1729861232059296,0.1621081614707582,1358,0.0025327270644681,3.771989411357993,257.6281645972219,241.4276205047061,0.1881447524406619,280.2039050969662,100953
8.765068,0.2114246132629297,0.1982874821194027,1370,0.0030937357441609,3.80288982372328,259.8879079377492,243.73944974026773,0.1835638849827538,225.6408717265373,81295
7.9850893,0.253581638234119,0.2377329553034455,1362,0.0037058571050379,3.7806653756369095,258.700563026484,242.53195071707023,0.1790786205963232,182.69359050162333,65821
7.2853255,0.3023031958921641,0.2831875549652765,1349,0.0044116789818799,3.746466203016828,256.7205617466185,240.48726304656853,0.1744095566568134,148.11130007003814,53362
6.9398284,0.3060013876611808,0.2811976709668822,1224,0.0044101140664597,3.3983437144808546,235.7984117212572,216.6851748630781,0.1745568179172009,134.50991426734058,48461
