infid^{-1},1_Character,1_Cross_Character,Sample#,Variance,Variance(amp),1_Character(amp),1_Cross_Character(amp),Variance_thrifty,Variance_thrifty(amp),Sample#_thrifty
101.067566,0.0094340278818247,0.0093341235057799,8832,0.0001499978893323,24.514822353727297,1541.8451461714797,1525.5173295468576,1.4287914265776116,233513.7391531648,84131633
91.99851,0.0113811013565441,0.0112596947663192,8776,0.0001798927651373,24.361008114908856,1541.2243082240243,1524.7834751120704,1.4259652417253654,193103.65705213457,69572463
83.62684,0.0137839554653378,0.0136389449253797,8740,0.0002168063053158,24.25957669677689,1542.3579323911597,1526.131954503517,1.422792599560457,159203.60868822038,57358764
76.14793,0.0166324086546128,0.0164563774499844,8708,0.0002605380690381,24.171707677916523,1543.0901190879106,1526.758629274619,1.4193795207159123,131684.5057823307,47444028
69.76582,0.0197631232951026,0.0195444461092489,8656,0.000308528972787,24.027102876558207,1539.079433234636,1522.049657412284,1.4159635922677702,110270.04236766518,39728706
63.001423,0.0243182289367345,0.0240638464037909,8661,0.000378565993861,24.04154224654199,1544.3746607578155,1528.219621711199,1.4114262731860725,89635.26815654302,32294294
58.337273,0.0282687503698648,0.0279294315807453,8609,0.0004388727714943,23.89741178517001,1539.28430314932,1520.8077847669565,1.4078791259549086,76661.55068616632,27620051
53.10926,0.0339952081666131,0.0335608350133314,8560,0.0005265039788898,23.76086038857048,1534.1866871176385,1514.5836446611827,1.403132096373881,63322.64747354636,22814236
48.15366,0.0414970321091784,0.0409993233385567,8578,0.0006417937637597,23.810802531883255,1539.5563076563649,1521.0911153705526,1.3974492022196867,51845.9182393145,18679336
43.512085,0.0508617350494775,0.0503148606902806,8577,0.0007859289259426,23.8080069818915,1540.7456109553875,1524.179241997328,1.3910305986605365,42138.245726496905,15181802
39.52658,0.0616652263378835,0.061006969473903,8571,0.0009517770077052,23.792151552031783,1541.4833502424474,1525.0285011116125,1.3843750771234402,34606.06988099852,12468067
35.899227,0.0748573000965867,0.0740712831768778,8575,0.0011543549489022,23.802880007254068,1543.5627781216635,1527.3550541098296,1.3770111818145483,28394.06714593993,10229972
32.641197,0.0905768779582273,0.0896280887653954,8571,0.001395649771084,23.791869710160963,1544.0788396801336,1527.904675268721,1.36906805559958,23338.726862591324,8408606
30.025478,0.1064719017676828,0.1050027810638058,8506,0.0016368234092161,23.61030887019652,1535.800668891986,1514.6093825315677,1.3618901449571563,19644.54246479385,7077645
27.14224,0.1308796462651497,0.1294841757035303,8553,0.0020140251527371,23.7397561524868,1542.707092528466,1526.258374990955,1.3515071403410803,15930.511049694303,5739533
