infid^{-1},2_Character,2_Cross_Character,Sample#,Variance,Variance(amp),2_Character(amp),2_Cross_Character(amp),Variance_thrifty,Variance_thrifty(amp),Sample#_thrifty
3.4426384,6.047830276152954,5.959683764553673,6316,0.0924513931978205,17.531385362374657,1146.838782089589,1130.1237234004304,0.5445457730286435,103.2611999041504,37203
3.1189494,7.402346731697296,7.298046465582097,6347,0.1131862650934703,17.61693696285452,1152.1422289339812,1135.908358050062,0.4977578396522367,77.47378603471543,27912
2.8397906,8.924736266245707,8.798582303712243,6343,0.1364583480248752,17.607298434179576,1151.563808008934,1135.28609030876,0.4523297508002085,58.364365597812494,21027
2.6727693,9.93312340740382,9.744194567104158,6238,0.151483703307473,17.314455876168825,1135.347388497259,1113.7529859464807,0.4269451802310167,48.79946372613011,17581
2.3641207,12.838472578294295,12.650618438956169,6322,0.1962397045979491,17.548747615380698,1148.0811974572605,1131.2823295293688,0.3588679261465597,32.09178629831097,11562
2.1385581,15.765973437305936,15.5451641079807,6355,0.2410690880177828,17.64020603197671,1153.673505033682,1137.5158047863883,0.3035528178655255,22.212446617543808,8002
1.9479634,18.983593664639013,18.71716935855061,6349,0.2902588765955015,17.622481167543917,1152.5505292767048,1136.375115895078,0.2532028799293491,15.37270120886285,5538
1.7742928,22.877166012658748,22.555301601080977,6347,0.3497818776216101,17.618456985662554,1152.3191769926837,1136.1069182868937,0.2029861860036485,10.224381580619744,3683
1.6429865,26.41570591767283,25.9846073299828,6277,0.4033931187935621,17.42274197903753,1140.9069886322843,1122.2876341839142,0.1661516449879632,7.176169114325821,2585
1.4714246,33.22339460628231,32.75430227685953,6339,0.5079469153249732,17.596016738881993,1150.9065021895285,1134.6564645742324,0.108435001214768,3.756345474083715,1353
1.347132,39.5195153159608,38.939502209421406,6318,0.6040208061412579,17.538487722619053,1147.4977800859745,1130.6563854774247,0.0703384144869593,2.0423624589837823,735
1.2173702,48.61738074784807,47.93480442356193,6350,0.7433337262133219,17.625811873704677,1152.807651038724,1136.6225090802118,0.0323451660162073,0.7669634662342846,276
1.108642,58.61968833086504,57.79450657520093,6350,0.896242887299359,17.624969241273938,1152.779250363486,1136.551726253515,0.0091209710569462,0.179367486880298,64
1.0074574,71.08972709969058,70.09539722966065,6359,1.086955241875508,17.65163610075441,1154.4633531556203,1138.3159090349277,2.0787000892454983e-05,0.0003375710068305,0
