infid^{-1},3_Character,3_Cross_Character,Sample#,Variance,Variance(amp),3_Character(amp),3_Cross_Character(amp),unamed1,unamed2
101.36923,0.012561811,0.012455659,11435,0.00019304638,31.739054,2065.307,2047.8541,(1.9691085-3.3189928e-23j),323744.16
91.811226,0.0153041445,0.015184062,11433,0.00023529386,31.733803,2064.0518,2047.8563,(1.9691082-3.1091403e-23j),265571.28
83.57352,0.018470284,0.018325085,11434,0.00028400082,31.737808,2064.1008,2047.8745,(1.9691081-2.2596192e-23j),220052.8
76.61179,0.02199055,0.02180712,11438,0.00033807635,31.748705,2065.1296,2047.9037,(1.9691079-6.8510405e-25j),184918.66
69.42028,0.026773915,0.026559288,11437,0.00041171402,31.745953,2064.451,2047.9019,(1.9691076+3.0347601e-24j),151831.6
63.046642,0.032455347,0.032200865,11437,0.0004991556,31.74533,2064.0974,2047.9127,(1.9691073+4.933967e-24j),125231.414
57.399605,0.039156795,0.03884869,11438,0.0006022449,31.747604,2064.1675,2047.9258,(1.9691068+2.2274848e-23j),103802.33
52.998535,0.045983642,0.045568924,11445,0.00070686353,31.767515,2066.5745,2047.9364,(1.9691064+3.0325366e-23j),88494.62
47.5604,0.057033285,0.056585595,11439,0.0008772682,31.749971,2064.1409,2047.9381,(1.9691057+5.9089014e-23j),71265.6
43.46902,0.068297595,0.067738965,11441,0.0010503887,31.756289,2064.8337,2047.9448,(1.9691051+5.4182047e-23j),59531.742
39.405983,0.08308543,0.08242776,11440,0.0012780201,31.752802,2064.283,2047.943,(1.9691042+9.293116e-23j),48922.996
35.86423,0.10029924,0.099512085,11439,0.0015428858,31.752419,2064.1472,2047.9476,(1.9691032+2.15266e-22j),40523.926
32.662357,0.12092742,0.11997953,11440,0.001860245,31.75303,2064.1433,2047.9634,(1.969102+1.1263949e-22j),33611.14
29.691717,0.14633451,0.14518812,11440,0.0022511224,31.753363,2064.1316,2047.9612,(1.9691005+2.3108434e-22j),27775.283
31.741966,0.13198774,0.12703791,11617,0.0020002837,32.24625,2127.753,2047.9578,(1.9691015+1.0989352e-22j),31743.568
24.616482,0.21290171,0.211228,11440,0.0032751742,31.75458,2064.1968,2047.9694,(1.9690965+2.0692432e-22j),19091.453
22.418015,0.25670403,0.25468832,11440,0.0039490554,31.754662,2064.177,2047.9686,(1.9690939+2.9848487e-22j),15833.637
20.501774,0.30697006,0.3045229,11441,0.0047220783,31.756746,2064.4238,2047.9662,(1.9690908+3.051219e-22j),13242.457
18.634,0.37158588,0.36863136,11441,0.005716144,31.756702,2064.3884,2047.9744,(1.969087+4.5065117e-22j),10939.491
16.914152,0.45097744,0.44740856,11441,0.006937594,31.756262,2064.3118,2047.9756,(1.9690822+4.246007e-22j),9013.311
15.662193,0.52825236,0.52179587,11466,0.0081088655,31.826235,2073.3213,2047.9803,(1.9690778+3.4773718e-22j),7728.372
14.032665,0.6551783,0.6500179,11441,0.010079163,31.755926,2064.2383,2047.9797,(1.96907+1.690863e-22j),6203.8525
12.935661,0.7725296,0.76494265,11452,0.011872947,31.787455,2068.2942,2047.9817,(1.969063+4.7477835e-22j),5271.7744
11.621226,0.9553181,0.94777,11441,0.01469635,31.756556,2064.2957,2047.9855,(1.9690521+2.5064577e-22j),4254.8193
10.615199,1.1450849,1.1359258,11441,0.017614836,31.758125,2064.4954,2047.9824,(1.9690408+5.3119924e-22j),3550.0212
9.633618,1.390227,1.3792051,11441,0.021386642,31.757145,2064.356,2047.9895,(1.9690262+2.0150529e-22j),2923.818
8.757811,1.6820185,1.6688457,11441,0.025876712,31.75559,2064.1528,2047.9873,(1.9690088+6.768804e-22j),2416.344
7.965111,2.0335329,2.0175476,11441,0.031284094,31.756105,2064.2146,2047.9882,(1.9689878+6.48553e-22j),1998.6957
7.270361,2.440998,2.4215612,11441,0.037550695,31.757763,2064.4263,2047.9878,(1.9689634+1.0860596e-22j),1665.212
6.615632,2.9481664,2.9245906,11442,0.045351893,31.75836,2064.4988,2047.9895,(1.9689332+4.498581e-22j),1378.7758
6.068596,3.5059786,3.4756174,11445,0.053914905,31.769123,2065.8826,2047.9926,(1.9689001+6.997442e-22j),1160.1659
5.495451,4.272503,4.2383947,11442,0.065724775,31.75819,2064.472,2047.991,(1.9688541+9.684355e-22j),951.3497
4.995348,5.1704326,5.1295214,11441,0.07954064,31.757082,2064.3264,2047.9924,(1.9688005+1.1797337e-21j),786.05554
4.5409117,6.256957,6.2075777,11441,0.09625649,31.756756,2064.2834,2047.9922,(1.9687357+8.861116e-22j),649.52155
4.1277585,7.5717373,7.512425,11441,0.11648638,31.755844,2064.1633,2047.9939,(1.9686571+1.3765111e-21j),536.68396
3.760711,9.122127,9.050418,11441,0.14033623,31.756287,2064.22,2047.9933,(1.9685646+3.2892837e-22j),445.46088
3.431847,10.956384,10.868085,11442,0.16853805,31.759508,2064.6338,2047.9948,(1.9684552+1.4842492e-21j),370.93802
3.125224,13.210155,13.10529,11441,0.2032193,31.75757,2064.3828,2047.9954,(1.9683206+2.2852593e-21j),307.5942
2.8763473,15.610727,15.4712925,11447,0.24002934,31.773638,2066.454,2047.9966,(1.9681784+1.706178e-21j),260.5356
2.5800447,19.380733,19.228916,11441,0.2981605,31.75591,2064.1663,2047.9968,(1.9679521+1.2945758e-21j),209.59889
2.3714747,22.953184,22.759995,11444,0.35301745,31.765314,2065.38,2047.9961,(1.9677397+2.1708073e-21j),177.06169
2.1499367,27.927074,27.692238,11444,0.42951703,31.765207,2065.3647,2047.9972,(1.967443+4.9931765e-22j),145.50351
1.950592,33.91111,33.64159,11441,0.5216715,31.75777,2064.405,2047.9976,(1.9670849+2.3248248e-21j),119.75014
1.7773929,40.841805,40.517494,11441,0.628292,31.757652,2064.3901,2047.9974,(1.9666712+9.825309e-22j),99.40737
1.6160219,49.406685,49.013416,11441,0.7600431,31.757965,2064.43,2047.9976,(1.9661599+4.1033183e-21j),82.15487
1.4694697,59.74539,59.27727,11441,0.9191448,31.755955,2064.171,2047.9976,(1.9655424+1.7653472e-21j),67.908424
1.3501602,70.81753,70.216446,11445,1.0891271,31.766485,2065.5293,2047.9977,(1.9648842+1.4091166e-21j),57.309628
1.2218802,86.42029,85.73386,11441,1.3294497,31.757704,2064.3955,2047.9982,(1.9639505+1.3094469e-21j),46.91457
1.1077971,105.128044,104.30116,11441,1.6173036,31.756456,2064.2346,2047.9985,(1.9628332+2.7706206e-22j),38.54108
1.0095739,126.5847,125.58374,11441,1.9473549,31.757137,2064.322,2047.9987,(1.9615526+1.8607433e-22j),31.988672
