infid^{-1},3_Character,3_Cross_Character,Sample#,Variance,Variance(amp),3_Character(amp),3_Cross_Character(amp),unamed1,unamed2
100.955666,0.0099215675,0.009821383,9188,0.00015639889,25.504395,1617.9371,1601.5999,(1.5442264-7.541434e-16j),251821.22
92.14605,0.011900689,0.011778301,9141,0.00018676155,25.372362,1616.76,1600.1329,(1.5442262-4.7796433e-16j),209789.78
84.38394,0.014175458,0.014017008,9095,0.00022157759,25.244423,1615.0156,1596.9634,(1.544226-4.6746605e-16j),175934.3
76.35656,0.017324638,0.01714786,9075,0.00027002388,25.189228,1616.1321,1599.6412,(1.5442258-4.3922197e-16j),144053.39
69.942955,0.02063328,0.020409733,9044,0.00032070818,25.102556,1615.0135,1597.516,(1.5442256-1.4351187e-16j),120870.03
63.197685,0.025309954,0.025054444,9039,0.00039261775,25.089514,1617.386,1601.0581,(1.5442252+5.641709e-17j),98680.875
57.36526,0.03074459,0.030436952,9030,0.00047606503,25.065952,1618.7755,1602.5776,(1.5442247+2.8644643e-16j),81307.09
52.647945,0.03643147,0.036035746,8997,0.0005631184,24.973682,1615.6957,1598.1458,(1.5442244+5.1453064e-16j),68484.66
47.58306,0.044663474,0.04421641,9002,0.00068973354,24.986538,1617.9952,1601.7997,(1.5442238+7.9233505e-16j),55941.613
43.301517,0.05392701,0.053385887,8992,0.00083192845,24.958136,1617.8287,1601.5947,(1.5442231+9.991563e-16j),46327.22
39.37833,0.06523329,0.0645815,8988,0.0010055136,24.94724,1618.4669,1602.2958,(1.5442221+1.4355717e-15j),38312.84
35.85105,0.07870771,0.077921405,8982,0.0012123644,24.93199,1618.6056,1602.4354,(1.5442212+1.7361578e-15j),31756.547
32.78875,0.09399624,0.0930391,8967,0.001446915,24.8893,1616.8888,1600.4244,(1.54422+2.2462564e-15j),26563.105
29.87013,0.1132254,0.1120568,8959,0.0017419524,24.867409,1616.36,1599.6776,(1.5442185+2.305418e-15j),22044.639
27.353102,0.13497621,0.13354439,8951,0.0020754933,24.845884,1615.8102,1598.6698,(1.5442169+2.435545e-15j),18485.936
24.6457,0.16647628,0.16480571,8962,0.00255966,24.876234,1617.9113,1601.6758,(1.5442145+3.5944402e-15j),15007.556
22.459038,0.20045412,0.1984446,8959,0.003081264,24.867447,1617.7719,1601.554,(1.5442119+3.9567103e-15j),12462.614
20.400908,0.24306512,0.2406367,8962,0.003735457,24.874975,1618.6075,1602.4364,(1.5442086+5.070486e-15j),10283.12
18.58337,0.29285145,0.2899133,8957,0.004499637,24.862597,1618.1411,1601.9065,(1.5442048+6.5746164e-15j),8532.453
17.060263,0.34689468,0.34321165,8938,0.005327634,24.809946,1615.4335,1598.2822,(1.5442007+5.299938e-15j),7191.0977
15.393834,0.42680675,0.42252883,8955,0.006556005,24.857239,1618.2472,1602.0273,(1.5441947+6.156071e-15j),5854.848
