infid^{-1},3_Character,3_Cross_Character,Sample#,Variance,Variance(amp),3_Character(amp),3_Cross_Character(amp),unamed1,unamed2
102.34253,0.0058550444,0.0057468605,5992,9.924424e-05,16.631737,981.2112,963.08136,(0.95045984-6.235012e-17j),159281.77
92.044945,0.0073192194,0.0071987254,5942,0.000121677156,16.49411,992.1666,975.8329,(0.95045966+6.7496006e-17j),128840.836
84.04029,0.008750748,0.008603667,5841,0.0001434855,16.214483,988.87244,972.25165,(0.9504595-4.311329e-17j),107406.04
76.38506,0.01060589,0.01042925,5778,0.0001717908,16.037504,990.1113,973.6211,(0.95045924+5.9188764e-18j),88729.984
69.23865,0.012980321,0.0127694905,5749,0.0002080547,15.958593,995.64044,979.46893,(0.95045894+1.6142643e-17j),72903.84
63.79194,0.015074242,0.014800901,5624,0.00023975022,15.610277,981.49274,963.6953,(0.95045865-1.8812728e-18j),61884.918
57.40432,0.01885749,0.018550504,5655,0.0002977038,15.696163,994.2441,978.05853,(0.9504582+2.2937207e-17j),50112.047
52.204647,0.02284766,0.022477372,5633,0.00035859167,15.636462,996.27686,980.1304,(0.95045775-9.165335e-17j),41444.902
47.64035,0.027337948,0.026889399,5587,0.00042703902,15.507343,992.74054,976.4521,(0.95045716-2.3006042e-16j),34514.562
44.48408,0.030816754,0.030192332,5465,0.00047911564,15.169442,975.69965,955.9296,(0.9504567-1.5152101e-16j),30092.73
39.40626,0.040035117,0.03938349,5556,0.0006207668,15.423358,994.6988,978.50867,(0.9504556-2.1829871e-16j),23614.693
35.867607,0.048363663,0.047578882,5546,0.0007478408,15.393376,995.5061,979.35236,(0.9504546+6.2278514e-17j),19563.932
32.814915,0.057473037,0.05650555,5502,0.0008864986,15.273571,990.20856,973.5396,(0.9504534-9.8536177e-17j),16375.454
29.835339,0.06960963,0.06845388,5499,0.0010717155,15.263756,991.4053,974.94464,(0.9504519+4.2766678e-16j),13536.677
27.106281,0.08439639,0.08300848,5494,0.0012973528,15.25169,992.1647,975.8484,(0.95045006+3.931702e-17j),11173.498
24.695292,0.101694554,0.10001106,5488,0.0015611202,15.232973,992.30695,975.8799,(0.9504479+5.617756e-17j),9274.204
22.640982,0.12012235,0.11799345,5440,0.0018409919,15.099492,985.2224,967.76154,(0.95044553-9.214673e-16j),7795.387
20.588825,0.14538884,0.14289236,5441,0.002226751,15.102706,986.08466,969.1525,(0.95044243-6.3684056e-16j),6446.2764
18.564043,0.18059698,0.17766856,5493,0.0027651198,15.246813,995.8079,979.6607,(0.95043826-2.3030077e-16j),5240.697
16.898088,0.21806628,0.21452993,5492,0.0033367388,15.244645,996.2851,980.1285,(0.9504336+9.846013e-16j),4342.271
15.495162,0.2576148,0.2532789,5451,0.003938629,15.13064,989.6532,972.99646,(0.9504285+2.7760682e-16j),3651.1667
14.032184,0.3148952,0.30971372,5463,0.0048131594,15.163546,992.05695,975.733,(0.9504215-8.980371e-16j),2994.2412
12.751638,0.3825214,0.3763003,5479,0.005845383,15.207748,995.19385,979.0086,(0.9504132+4.0590698e-16j),2472.6602
11.658536,0.45506307,0.44748574,5445,0.0069503165,15.115155,989.64545,973.1667,(0.950404+7.8230973e-16j),2066.8848
10.567167,0.55713606,0.54808605,5477,0.008509215,15.202905,995.4017,979.23254,(0.9503916-4.454281e-16j),1698.0078
9.650297,0.6662539,0.655252,5460,0.010172208,15.157118,992.7529,976.35944,(0.9503779-6.677053e-16j),1416.1123
8.771355,0.8072224,0.79402655,5465,0.012323487,15.170048,993.68005,977.4361,(0.95036054+1.2629331e-15j),1169.8812
8.137462,0.92615825,0.9072071,5384,0.014106745,14.9459915,981.25775,961.17914,(0.95034426+1.9085522e-15j),1006.8827
7.301257,1.1626589,1.1432259,5452,0.017741742,15.132529,991.671,975.09595,(0.95031613-1.3711255e-16j),810.55664
6.69174,1.3703922,1.3445648,5391,0.02088552,14.963852,981.8451,963.3406,(0.9502886+3.5503333e-15j),680.8534
6.0771117,1.6701436,1.6414853,5423,0.025474614,15.052964,986.8888,969.95465,(0.9502521+9.089679e-16j),561.5045
5.6791024,1.9077394,1.863702,5393,0.029009013,14.969674,984.4608,961.736,(0.95022184-2.8061844e-16j),490.348
5.007374,2.4701788,2.429123,5446,0.037684277,15.118203,990.988,974.51715,(0.95015347-1.1265333e-15j),381.1832
4.53705,3.0208278,2.9717202,5469,0.04609258,15.18092,994.93115,978.7572,(0.9500865-6.2280067e-16j),312.91776
4.148686,3.5956986,3.5349874,5441,0.05484256,15.102848,990.20337,973.4844,(0.95001316+1.1328835e-15j),261.61987
3.763229,4.392015,4.320484,5470,0.06700906,15.183601,995.18787,978.9797,(0.9499168+2.4863428e-15j),215.2419
3.42852,5.2805133,5.193724,5458,0.080555394,15.150536,993.13776,976.8148,(0.94980544-2.2112733e-15j),178.63559
3.1192696,6.3859253,6.281825,5464,0.09742404,15.166728,994.1447,977.93866,(0.94966906+2.6897571e-15j),147.84209
2.8497252,7.625227,7.4981537,5444,0.11630425,15.111985,990.7834,974.2721,(0.94951224-2.734229e-15j),123.37481
2.6522014,8.714424,8.536211,5378,0.13264905,14.92922,980.78015,960.72284,(0.94936574+5.6838833e-15j),106.84803
2.3558247,11.176567,10.992052,5454,0.17048244,15.138597,992.46313,976.0785,(0.9490729+1.2203893e-15j),84.27631
2.1397758,13.586526,13.3657875,5470,0.20727317,15.184469,995.3251,979.1542,(0.9487785-2.630719e-16j),69.50585
1.9603829,16.08133,15.809266,5432,0.24523479,15.079394,988.83484,972.1058,(0.9484566-6.767174e-15j),58.320236
1.7733802,19.770254,19.447865,5467,0.30159578,15.175707,994.80035,978.5783,(0.9480116-9.099337e-15j),47.70208
1.6339754,22.99375,22.572977,5392,0.35037702,14.967409,982.24725,964.27264,(0.94757587+6.9455675e-16j),40.478554
1.4700713,28.752102,28.281843,5463,0.4385964,15.165679,994.1831,977.92267,(0.9468968-4.5472057e-15j),32.741566
1.3468125,34.04709,33.46862,5428,0.519173,15.067679,988.1304,971.3418,(0.94621456+2.1161664e-16j),27.461477
1.2204028,41.680202,40.99425,5458,0.6357646,15.1503525,993.2446,976.8983,(0.94528943+4.6799947e-16j),22.52637
1.1076764,50.707905,49.884903,5471,0.77356875,15.186044,995.45447,979.298,(0.9441833-9.039421e-16j),18.535402
1.0083151,61.221,60.22781,5473,0.9339548,15.192817,995.8935,979.73706,(0.94288516+0j),15.338089
