infid^{-1},3_Character,3_Cross_Character,Sample#,Variance,Variance(amp),3_Character(amp),3_Cross_Character(amp),unamed1,unamed2
100.92287,0.0061026025,0.006003257,6055,0.00010313032,16.80682,994.52167,978.33167,(0.9504598-1.1575806e-15j),154893.4
92.19061,0.007275385,0.0071539134,5927,0.0001209928,16.453295,989.3486,972.83014,(0.95045966-9.484324e-16j),129248.95
84.65133,0.008575935,0.0084181,5812,0.00014070736,16.132599,983.2614,965.1651,(0.9504595-7.1116447e-16j),108973.555
77.88359,0.009977167,0.0097363135,5650,0.00016159499,15.683386,968.32056,944.9449,(0.9504593-5.3725913e-16j),92245.555
69.23407,0.012976199,0.012765024,5747,0.00020798789,15.951364,995.1929,978.9971,(0.95045894-1.8340884e-16j),72894.23
63.824215,0.015056508,0.01478095,5623,0.00023946,15.607161,981.33026,963.37036,(0.95045865+6.080469e-17j),61947.555
57.538586,0.018725967,0.018416913,5642,0.00029565944,15.661382,991.9336,975.5627,(0.9504582+3.7715608e-16j),50346.742
52.608162,0.022347603,0.021971893,5597,0.00035083946,15.535837,989.5943,972.9571,(0.95045775+7.026557e-16j),42088.074
48.28879,0.02638647,0.025914444,5540,0.00041219502,15.378551,984.4506,966.83984,(0.9504573+1.1753087e-15j),35460.53
43.65406,0.032345973,0.031781524,5527,0.00050314155,15.341205,986.2556,969.0451,(0.9504565+1.5110934e-15j),28980.209
39.478867,0.03985387,0.03920317,5552,0.00061798206,15.410802,993.84784,977.6211,(0.9504556+2.294893e-15j),23701.793
36.65148,0.04518979,0.044236414,5401,0.0006975767,14.993224,971.27765,950.78644,(0.95045483+2.7469581e-15j),20428.41
32.65206,0.058337234,0.057387784,5531,0.0008999661,15.352082,995.14636,978.9502,(0.95045334+2.9211655e-15j),16213.319
29.81217,0.06977923,0.06862781,5504,0.0010743655,15.277743,992.278,975.9045,(0.9504519+3.484235e-15j),13515.662
27.053392,0.08507779,0.08369904,5518,0.0013079477,15.3162985,996.276,980.13055,(0.95045006+4.5446134e-15j),11129.938
24.70613,0.1016873,0.100011244,5492,0.0015610764,15.245917,993.1071,976.73834,(0.950448+4.8166804e-15j),9282.346
22.430872,0.12348314,0.12147015,5492,0.0018937162,15.244992,994.07684,977.87177,(0.9504453+6.4269476e-15j),7651.374
20.45538,0.14835852,0.14593041,5482,0.0022730876,15.217778,993.2248,976.9692,(0.9504422+6.72415e-15j),6362.983
18.780157,0.1745438,0.17147374,5429,0.0026706797,15.070936,984.96967,967.645,(0.95043874+8.20961e-15j),5363.429
17.098915,0.21122056,0.20752546,5443,0.0032299964,15.109815,988.0827,970.7971,(0.95043427+1.13784e-14j),4446.0996
15.394695,0.26246625,0.2582044,5483,0.0040140036,15.220886,995.25793,979.0972,(0.95042807+9.300169e-15j),3603.9722
14.034485,0.31514373,0.3099873,5469,0.00481722,15.181314,993.1654,976.9151,(0.9504215+8.655334e-15j),2995.223
12.804768,0.37833327,0.37204385,5463,0.005780308,15.16402,992.5169,976.0173,(0.95041364+1.3421619e-14j),2493.3086
11.60421,0.46208015,0.4545861,5479,0.0070592286,15.2092705,995.5623,979.41614,(0.95040345+1.2933459e-14j),2047.666
10.601944,0.5513124,0.5421709,5454,0.008418662,15.140285,991.4909,975.05066,(0.95039207+1.5119692e-14j),1709.2036
9.620305,0.6721002,0.6611736,5475,0.0102629205,15.197378,995.24896,979.0688,(0.9503774+1.8380798e-14j),1407.3231
