infid^{-1},3_Character,3_Cross_Character,Sample#,Variance,Variance(amp),3_Character(amp),3_Cross_Character(amp),unamed1,unamed2
101.02193,0.012641859,0.012541566,11432,0.00019432777,31.731173,2064.2495,2047.8729,(1.9691085+0j),321529.53
92.43543,0.0151045155,0.014979715,11435,0.00023217434,31.740307,2064.9224,2047.861,(1.9691082+0j),269194.7
84.03987,0.01827294,0.018122328,11436,0.00028091128,31.743872,2064.9006,2047.881,(1.9691081+0j),222515.5
76.55446,0.022017986,0.02183957,11437,0.00033853864,31.744555,2064.6125,2047.8827,(1.9691079+0j),184642.0
69.28554,0.026874848,0.026662666,11436,0.00041329177,31.74402,2064.1973,2047.9,(1.9691076+0j),151242.77
63.08576,0.032416847,0.032161005,11437,0.0004985505,31.746202,2064.2078,2047.9165,(1.9691073+0j),125386.86
58.569847,0.037688963,0.037311696,11450,0.0005790427,31.781822,2068.628,2047.9209,(1.9691069+0j),108078.05
52.21017,0.047325928,0.046955317,11438,0.000727934,31.748426,2064.0933,2047.9294,(1.9691063+0j),85881.445
48.37386,0.055223674,0.054698586,11448,0.0008487239,31.776638,2067.6013,2047.9418,(1.9691058+0j),73724.28
43.414803,0.06845518,0.06790854,11440,0.0010529147,31.753296,2064.4387,2047.9532,(1.9691051+0j),59383.332
40.13496,0.08020037,0.07946086,11447,0.0012328319,31.773827,2067.0073,2047.948,(1.9691044+0j),50749.81
35.95878,0.09978301,0.09898926,11440,0.0015348621,31.754057,2064.365,2047.9435,(1.9691032+0j),40737.87
32.982124,0.11867297,0.1176637,11443,0.0018249535,31.763554,2065.5186,2047.952,(1.9691021+0j),34272.48
29.718594,0.14607278,0.14492598,11440,0.0022470767,31.753704,2064.1714,2047.9661,(1.9691005+0j),27825.59
27.133461,0.17526387,0.17385647,11441,0.0026959185,31.75683,2064.5376,2047.9589,(1.9690987+0j),23195.186
24.62725,0.21271214,0.21104309,11440,0.0032722822,31.754303,2064.1636,2047.967,(1.9690965+0j),19108.158
22.442785,0.25614995,0.25412685,11441,0.0039404407,31.755451,2064.2761,2047.9722,(1.9690939+0j),15868.648
20.467607,0.308025,0.3055423,11442,0.004738098,31.758368,2064.6199,2047.9788,(1.9690908+0j),13198.357
18.60074,0.37287882,0.3699508,11440,0.005736317,31.755106,2064.1826,2047.9738,(1.9690869+0j),10900.472
17.53303,0.4244631,0.41638076,11506,0.0064933705,31.937735,2087.7278,2047.9747,(1.9690841+0j),9684.968
15.390614,0.54465556,0.5403735,11441,0.008378935,31.755629,2064.2097,2047.981,(1.9690768+0j),7462.675
14.032654,0.6552509,0.6500187,11441,0.010079732,31.757666,2064.4634,2047.9786,(1.96907+0j),6203.842
12.777306,0.79025126,0.78402114,11441,0.012157088,31.756172,2064.257,2047.983,(1.969062+0j),5143.4907
11.772428,0.9317391,0.9235786,11446,0.014327469,31.770313,2066.0762,2047.9808,(1.9690535+0j),4366.2593
10.628352,1.1424848,1.1331182,11443,0.017573083,31.761414,2064.9155,2047.9865,(1.969041+0j),3558.825
9.729623,1.3654778,1.3521173,11452,0.020986412,31.787043,2068.2192,2047.9829,(1.9690278+0j),2982.3855
8.784269,1.6721041,1.6588075,11441,0.025722636,31.75753,2064.4033,2047.9872,(1.9690094+0j),2430.9668
7.968372,2.0318317,2.0158978,11441,0.03125821,31.755817,2064.177,2047.9894,(1.968988+0j),2000.3328
7.2772326,2.4363794,2.4169905,11441,0.03747973,31.757694,2064.4172,2047.9883,(1.9689639+0j),1668.3619
6.6149774,2.948547,2.9251683,11441,0.045359287,31.757252,2064.3567,2047.9886,(1.9689331+0j),1378.5028
6.011503,3.5699785,3.541947,11441,0.054921277,31.756073,2064.2,2047.9918,(1.968896+0j),1138.4369
5.4813423,4.2942266,4.260245,11441,0.06606127,31.757097,2064.3286,2047.9927,(1.9688528+0j),946.4705
4.9787555,5.204586,5.1637692,11441,0.08006886,31.755957,2064.181,2047.9927,(1.9687985+0j),780.84143
4.540027,6.2598104,6.2100024,11441,0.09629725,31.757826,2064.4202,2047.9939,(1.9687355+0j),649.2684
4.1299553,7.563849,7.5044355,11441,0.11636377,31.756195,2064.2083,2047.994,(1.9686576+0j),537.2555
3.77001,9.077939,9.00583,11441,0.13965069,31.757631,2064.3926,2047.9944,(1.9685674+0j),447.66724
3.4214134,11.020757,10.93447,11441,0.16954775,31.755806,2064.156,2047.9948,(1.9684513+0j),368.68524
3.115176,13.294123,13.189968,11441,0.20452163,31.755896,2064.167,2047.9949,(1.9683156+0j),305.61865
2.845015,15.940825,15.813936,11441,0.2452241,31.757936,2064.429,2047.996,(1.9681576+0j),254.88777
2.605887,19.028702,18.849422,11450,0.29251224,31.781555,2067.475,2047.9962,(1.967975+0j),213.82117
2.3863971,22.705833,22.476246,11454,0.34891722,31.792728,2068.916,2047.9963,(1.9677567+0j),179.29857
2.1378884,28.227322,28.005243,11441,0.43425238,31.756472,2064.2378,2047.9973,(1.9674242+0j),143.87589
1.9630467,33.497047,33.216064,11444,0.5151883,31.764877,2065.3218,2047.9973,(1.9671105+0j),121.285805
1.7751237,40.943985,40.62115,11441,0.6298816,31.756758,2064.274,2047.9977,(1.966665+0j),99.153404
1.6257348,48.841545,48.429504,11444,0.7511703,31.765654,2065.4219,2047.9976,(1.9661952+0j),83.1469
1.4703956,59.67407,59.202652,11441,0.918018,31.757006,2064.3057,2047.9979,(1.965547+0j),67.99419
1.3488648,70.95535,70.351395,11445,1.0912337,31.766886,2065.58,2047.9983,(1.964876+0j),57.199474
1.2437516,83.680275,82.7451,11460,1.2852178,31.81003,2071.1448,2047.9985,(1.9641303+0j),48.613583
1.110254,104.67498,103.84004,11442,1.6102443,31.758245,2064.4656,2047.9983,(1.9628611+0j),38.712772
1.0095844,126.5812,125.581116,11441,1.9473077,31.757027,2064.3079,2047.9982,(1.9615529+0j),31.989338
