infid^{-1},3_Character,3_Cross_Character,Sample#,Variance,Variance(amp),3_Character(amp),3_Cross_Character(amp),unamed1,unamed2
103.59376,0.005121005,0.0050081485,5494,8.880874e-05,15.249053,879.31067,859.9325,(0.8540371+4.9453775e-16j),146643.88
92.19162,0.006538959,0.0064177956,5415,0.00011054131,15.032372,889.2248,872.7479,(0.8540369+4.3606895e-16j),116139.4
84.879166,0.0076284297,0.0074741747,5274,0.00012701422,14.6411295,879.34106,861.5599,(0.85403675+1.9451107e-16j),98446.16
76.87437,0.009337733,0.009154487,5214,0.00015305802,14.472354,882.92645,865.5998,(0.8540365+1.5496493e-16j),80753.164
69.22322,0.011667395,0.011456703,5211,0.00018866261,14.464699,894.5353,878.38153,(0.8540362+6.6422425e-17j),65478.668
63.707882,0.013605587,0.013340638,5100,0.00021800332,14.156941,883.5347,866.32916,(0.8540359-2.0365931e-17j),55460.332
57.44284,0.016929463,0.016623136,5112,0.0002687826,14.190346,893.789,877.6165,(0.8540355-1.7321255e-16j),45088.703
52.298054,0.02042276,0.02005266,5076,0.00032196977,14.089844,893.72833,877.5322,(0.854035-3.213696e-16j),37373.758
47.57321,0.024656244,0.024208367,5041,0.00038641962,13.992783,892.8363,876.61804,(0.8540344-2.4356517e-16j),30925.754
43.27125,0.029846765,0.029307876,5024,0.0004654824,13.945117,894.1619,878.01764,(0.8540337-6.1251446e-16j),25585.5
39.42534,0.03595732,0.035306633,5004,0.0005585177,13.890177,894.2484,878.066,(0.8540329-3.2314818e-16j),21239.557
35.916595,0.043231484,0.042445138,4976,0.00066923583,13.8130455,892.299,876.0688,(0.85403186-7.749845e-16j),17627.24
33.663097,0.048006013,0.046863616,4831,0.0007396781,13.4113,870.4098,849.69666,(0.854031-8.2945204e-16j),15484.663
30.372763,0.05917193,0.05789039,4840,0.0009101734,13.434229,873.3822,854.46655,(0.8540295-3.81577e-16j),12605.54
27.11478,0.07578164,0.07439521,4936,0.0011647649,13.701572,891.4483,875.13916,(0.8540273-7.040035e-16j),10046.248
25.755707,0.07973493,0.077088706,4646,0.0012151593,12.89734,846.28284,818.19666,(0.85402614-1.4548895e-15j),9064.38
22.417475,0.11121514,0.10920738,4937,0.0017044897,13.705275,894.2465,878.1028,(0.85402244-1.4596279e-15j),6866.9307
20.399517,0.13437444,0.13194929,4934,0.0020571537,13.697034,894.69794,878.5507,(0.8540193-1.8242163e-15j),5686.2695
18.578001,0.1619414,0.1590163,4928,0.0024768922,13.678076,894.28467,878.1315,(0.85401547-1.6055157e-15j),4716.107
16.970201,0.19341378,0.18985693,4906,0.0029555405,13.61855,891.2127,874.8235,(0.85401106-3.774607e-15j),3935.1152
15.783487,0.21985832,0.21440414,4806,0.0033466779,13.339508,876.3323,854.59247,(0.8540069-3.5351987e-15j),3403.9822
14.005009,0.285255,0.2801094,4923,0.004354684,13.666062,895.1999,879.0517,(0.85399854-4.7753977e-15j),2680.056
12.74907,0.34411103,0.33789718,4919,0.005250838,13.655439,894.9023,878.74243,(0.85399044-5.0415625e-15j),2220.9053
11.648984,0.40974745,0.4021938,4888,0.006248761,13.567192,889.6359,873.23566,(0.8539811-5.8340974e-15j),1854.1476
10.603237,0.49489963,0.48580799,4890,0.007545361,13.573034,890.2542,873.89966,(0.85396934-4.8471448e-15j),1536.1697
9.666712,0.595281,0.5842674,4887,0.00907294,13.565181,890.0196,873.55286,(0.8539554-5.655365e-15j),1276.7701
8.775603,0.7239647,0.71075845,4898,0.011033572,13.595341,892.0544,875.7819,(0.8539378-6.2196956e-15j),1052.2046
8.001427,0.86860335,0.8525869,4884,0.013234094,13.556547,889.76715,873.36053,(0.85391754-4.19031e-15j),874.7236
7.284864,1.0488033,1.0294149,4887,0.01597709,13.566272,890.54706,874.0842,(0.8538927-7.963821e-15j),725.04694
6.863531,1.153191,1.1262422,4757,0.017518628,13.204298,869.1935,848.8814,(0.8538743-8.116178e-15j),643.58984
6.1782017,1.431456,1.3976374,4783,0.021741536,13.278052,874.22284,853.5691,(0.85383606-4.902423e-15j),521.45715
5.470576,1.869787,1.836056,4913,0.02848288,13.638604,895.3197,879.16815,(0.8537805-7.874878e-15j),408.8201
5.009425,2.2165618,2.1757352,4882,0.033754986,13.552945,889.97046,873.5782,(0.8537309-1.1045848e-14j),342.781
4.591021,2.6194346,2.5685267,4843,0.039864812,13.443993,883.3771,866.2089,(0.85367244-9.3970115e-15j),287.89215
