infid^{-1},1_Character,1_Cross_Character,Sample#,Variance,Variance(amp),1_Character(amp),1_Cross_Character(amp),Variance_thrifty,Variance_thrifty(amp),Sample#_thrifty
121.62691,0.0065231547,0.0064550266,9126,0.00010702706371,25.332201820638858,1543.9635,1527.8383,1.4410878166348493,341090.6190153006,122890031
105.634674,0.008647857,0.008557541,9131,0.0001419530859665,25.34415575169457,1543.9794,1527.8545,1.4374462467837796,256640.15202715245,92463746
91.74495,0.011464529,0.0113448,9135,0.0001882882574413,25.35756762381316,1543.9761,1527.8517,1.433259599032538,193023.06845275487,69543428
79.68168,0.015198665,0.015039917,9141,0.0002497679551763,25.373106272002776,1543.9824,1527.8558,1.428447113702311,145111.2509381318,52281491
69.20466,0.020149048,0.01993861,9148,0.0003313513493915,25.39097478750584,1543.9924,1527.867,1.4229169873543457,109036.07127893192,39284124
60.105385,0.026711738,0.026432756,9155,0.0004396262095022,25.41150169209314,1544.0056,1527.8798,1.4165638866917878,81880.9589273262,29500528
52.20205,0.035412103,0.035042256,9163,0.000583353177645,25.4346994098908,1543.9982,1527.8724,1.409268110165371,61445.29959483688,22137855
45.338192,0.04694618,0.04645583,9173,0.0007741714696646,25.461589782272384,1544.0046,1527.8777,1.4008930247824571,46073.72516751298,16599698
39.37685,0.062237076,0.06158709,9184,0.001027561438343,25.49234305600693,1544.0137,1527.8884,1.391283689304856,34515.776646094244,12435536
34.199154,0.0825087,0.08164689,9197,0.0013641295191189,25.527384259737342,1544.0112,1527.8839,1.3802641872528705,25829.31737355535,9305930
29.702389,0.109382376,0.10824004,9211,0.0018112528114289,25.567119806874214,1544.0099,1527.885,1.3676362456892768,19305.156919632507,6955369
25.796894,0.1450096,0.14349513,9227,0.0024054968098178,25.612948188998185,1544.0151,1527.8894,1.3531758064596315,14408.17617383619,5191058
22.404932,0.19224094,0.19023311,9246,0.0031955227964026,25.66546639901368,1544.0208,1527.8945,1.3366320686024942,10735.4219106746,3867817
19.45893,0.25485623,0.25219437,9268,0.004246025409614,25.72411457235277,1544.0206,1527.894,1.317724284850723,7983.299016892278,2876267
16.900318,0.3378652,0.33433685,9292,0.0056436495884561,25.79109377881692,1544.0209,1527.8965,1.2961422584358937,5923.281737120113,2134073
14.678126,0.44791234,0.4432339,9319,0.0075039793364101,25.86740605748713,1544.0248,1527.8975,1.2715439765245324,4383.213610559749,1579208
12.748121,0.59380275,0.5876006,9350,0.0099815177881265,25.95427744442657,1544.0259,1527.8988,1.2435569332144625,3233.538460551741,1164997
11.071892,0.7872101,0.77898854,9386,0.0132827889194983,26.052713357246816,1544.025,1527.8994,1.2117816904893035,2376.775030094374,856317
9.616071,1.0436125,1.0327138,9424,0.0176809483154862,26.15898031715805,1544.0256,1527.901,1.1757927324848223,1739.5864971330925,626747
8.351665,1.3835298,1.3690805,9469,0.0235509929139998,26.28302080083942,1544.0259,1527.9004,1.1351613190078622,1266.845464594249,456426
7.253516,1.8341641,1.8150065,9515,0.0313742045188067,26.41130584999713,1544.0287,1527.9015,1.0894428703295125,917.110387201169,330421
6.2997637,2.4315681,2.4061744,9570,0.0418319307109142,26.562957991852603,1544.0272,1527.9023,1.0382530899441136,659.2828192340904,237530
5.471416,3.2235594,3.1898925,9630,0.0558037952542016,26.729027650754954,1544.0278,1527.902,0.9812442339463262,469.9985752191368,169333
4.751988,4.2735095,4.2288756,9695,0.0744825668277772,26.91071550136534,1544.0284,1527.9021,0.9181961695400436,331.7462991047258,119523
4.1271563,5.6654377,5.606269,9752,0.0993271254063495,27.07008676034582,1544.0283,1527.9028,0.8489408823180122,231.36583531173116,83357
3.5844822,7.510744,7.432296,9821,0.1326009691092849,27.259604945195456,1544.0304,1527.9032,0.773868415619656,159.08893751726748,57317
3.1131637,9.957078,9.853078,9894,0.177093840430739,27.46169606324431,1544.0303,1527.9032,0.6936118941038839,107.55743381815468,38751
2.7038186,13.200198,13.062337,9962,0.2364107360378383,27.65300084539985,1544.0292,1527.9036,0.6092930796069679,71.26910701200582,25677
2.348297,17.499653,17.316889,10022,0.3152880704146233,27.81849322138473,1544.0292,1527.9036,0.5227888459937378,46.1266991464889,16618
2.039523,23.199505,22.9572,10083,0.4205223734080923,27.987641710551987,1544.0306,1527.9042,0.4376033645865668,29.124457945298,10493
1.7713491,30.755836,30.434616,10098,0.5583436788161237,28.030440155272316,1544.0304,1527.9043,0.3561764940028807,17.88107267737218,6442
1.5384369,40.773323,40.34752,10105,0.740657218531916,28.04766021111029,1544.029,1527.9044,0.2860488587641273,10.832273005176145,3902
1.3361499,54.053658,53.489166,10059,0.9774739076240092,27.92129664714497,1544.0292,1527.9045,0.2322056853427655,6.632897075860226,2389
1.1604614,71.65958,70.911194,9886,1.2735780152304883,27.44144403674397,1544.0297,1527.9045,0.1936451955891139,4.172421111384617,1503
1.007874,94.999985,94.00778,9519,1.6256104994875689,26.42098324618199,1544.031,1527.9048,0.1603460068193574,2.6060973161171583,938
