infid^{-1},Sample#_4,Sample#_thrifty_4,vu,N_mterm,vstar,remain,7_Character,7_Cross_Character,Sample#,Sample#_thrifty,N_m,PartOne_CRM,PartTwo,PartOne_THR
735.71375,128976,93858420,4.12E-05,1.92380546,0.030080573,1.92380546,3.12E-05,1.96E-05,1678,729216041,2458085.5,3.79E-07,1.720179237,0.233706795
735.64923,128982,93841959,4.12E-05,1.923805461,0.030080571,1.923805461,2.42E-05,1.31E-05,1354,729087712,3880959,2.75E-07,1.720179385,0.233706647
723.0312,126792,90648246,4.19E-05,1.923806888,0.030079859,1.923806888,3.81E-05,2.75E-05,1985,704268910,1001440.7,4.94E-07,1.720187531,0.233699216
717.28156,125774,89211308,4.22E-05,1.923807698,0.030079526,1.923807698,3.62E-05,2.54E-05,1867,693101921,1091995.6,4.62E-07,1.720191602,0.233695622
709.6961,124445,87333111,4.27E-05,1.923808627,0.030079074,1.923808627,3.32E-05,1.70E-05,1582,678505671,1642947.6,3.74E-07,1.720196988,0.233690713
708.0189,124163,86920538,4.28E-05,1.923808724,0.030078977,1.923808724,3.20E-05,1.85E-05,1581,675299365,3126380.5,3.76E-07,1.720198066,0.233689635
707.92926,124154,86898519,4.28E-05,1.923808489,0.030078973,1.923808489,2.66E-05,1.54E-05,1392,675128011,1673511.8,3.10E-07,1.720197956,0.233689507
694.56494,121797,83646290,4.36E-05,1.92381026,0.030078157,1.92381026,2.80E-05,1.03E-05,1277,649854085,5185751,2.81E-07,1.72020767,0.233680747
693.9616,121709,83500936,4.36E-05,1.923810296,0.030078121,1.923810296,4.58E-05,3.05E-05,2094,648725300,1140487.6,5.76E-07,1.720207772,0.233680645
690.47723,121097,82663914,4.39E-05,1.923810757,0.030077897,1.923810757,7.38E-05,5.13E-05,3117,642221680,338133.62,9.54E-07,1.720209998,0.233678657
684.39325,120027,81212539,4.42E-05,1.923811387,0.030077507,1.923811387,3.87E-05,2.51E-05,1787,630941390,641469.5,4.78E-07,1.720214899,0.233673994
674.2983,118269,78832696,4.49E-05,1.923812758,0.03007685,1.923812758,3.01E-05,1.98E-05,1464,612446788,3209334.5,3.69E-07,1.720222794,0.233666815
670.5254,117614,77952344,4.52E-05,1.923813246,0.030076601,1.923813246,3.21E-05,1.74E-05,1445,605605419,2156741,3.66E-07,1.72022571,0.233664137
660.4683,115864,75629798,4.59E-05,1.923814521,0.030075922,1.923814521,4.47E-05,3.25E-05,1955,587557074,410036.1,5.81E-07,1.720233398,0.233657045
648.1694,113719,72837271,4.67E-05,1.923816219,0.030075058,1.923816219,4.01E-05,2.85E-05,1739,565855824,1541983,5.14E-07,1.720243569,0.233647709
643.1009,112842,71701733,4.71E-05,1.923816822,0.030074694,1.923816822,3.99E-05,1.86E-05,1532,557031301,2689129,4.35E-07,1.720247787,0.233643729
642.01807,112656,71460313,4.72E-05,1.923817132,0.030074622,1.923817132,3.00E-05,1.82E-05,1338,555154935,2847684,3.55E-07,1.720248929,0.233642826
620.89545,108961,66831994,4.88E-05,1.923820286,0.030073018,1.923820286,4.06E-05,2.09E-05,1510,519188398,2228207.8,4.57E-07,1.720267528,0.233625776
599.22906,105168,62245534,5.05E-05,1.923823351,0.030071265,1.923823351,5.62E-05,3.77E-05,1959,483547704,608707.44,7.07E-07,1.720287406,0.233607209
563.3341,98929,55005868,5.38E-05,1.923829633,0.030068082,1.923829633,4.88E-05,3.20E-05,1597,427289079,1077659.5,6.02E-07,1.720324862,0.233572853
548.29297,96295,52105230,5.52E-05,1.923832174,0.030066613,1.923832174,5.13E-05,2.95E-05,1536,404749063,2324490.5,6.00E-07,1.720341653,0.233557135
543.1453,95407,51130577,5.58E-05,1.923833289,0.030066095,1.923833289,4.84E-05,2.49E-05,1417,397175208,2750825.2,5.42E-07,1.720347904,0.23355148
543.0926,95406,51120646,5.58E-05,1.923833289,0.030066094,1.923833289,5.62E-05,4.02E-05,1721,397098275,619937.3,7.21E-07,1.720347783,0.2335516
516.095,90681,46160081,5.87E-05,1.923838808,0.030063199,1.923838808,4.29E-05,2.56E-05,1267,358551397,3041222.8,5.02E-07,1.720381696,0.23352031
508.8631,89432,44874277,5.95E-05,1.923840342,0.030062379,1.923840342,4.50E-05,2.61E-05,1274,348560052,3357246.2,5.22E-07,1.720391237,0.233511484
504.32007,88627,44075822,6.01E-05,1.923841358,0.030061841,1.923841358,9.64E-05,5.31E-05,2150,342356696,846427.8,1.13E-06,1.720396791,0.233506407
479.28055,84250,39803665,6.32E-05,1.923847337,0.030058722,1.923847337,8.66E-05,6.46E-05,2003,309160259,657541.94,1.14E-06,1.720433163,0.233472897
476.463,83766,39336583,6.36E-05,1.92384806,0.030058357,1.92384806,7.51E-05,1.88E-05,1403,305530406,966581.75,6.94E-07,1.720437828,0.233468589
473.10406,83184,38783339,6.40E-05,1.923848864,0.03005791,1.923848864,7.28E-05,4.74E-05,1653,301231699,587504.06,8.98E-07,1.720442872,0.233463902
458.33127,80604,36396674,6.61E-05,1.923852697,0.030055866,1.923852697,6.34E-05,4.02E-05,1424,282686610,1635061.1,7.67E-07,1.720466754,0.233441809
441.58704,77687,33783135,6.86E-05,1.923857446,0.030053381,1.923857446,8.10E-05,2.80E-05,1401,262379233,1766802.6,8.05E-07,1.720495618,0.23341521
418.81265,73714,30384655,7.24E-05,1.923864122,0.030049686,1.923864122,0.000126064,9.92E-05,2216,235973979,230248.2,1.70E-06,1.720537509,0.233376299
415.53476,73136,29910336,7.29E-05,1.923865052,0.030049114,1.923865052,9.48E-05,7.18E-05,1737,232288134,801759.25,1.25E-06,1.720544434,0.233369731
406.1788,71507,28577053,7.46E-05,1.923868384,0.03004745,1.923868384,7.53E-05,4.33E-05,1325,221928435,2251619.8,8.73E-07,1.720564342,0.233351492
399.00153,70253,27574845,7.59E-05,1.923870908,0.030046119,1.923870908,9.53E-05,4.29E-05,1435,214141739,1374819.2,1.02E-06,1.720579628,0.233337398
396.9811,69901,27295949,7.63E-05,1.92387165,0.030045734,1.92387165,0.000108909,4.72E-05,1551,211974936,1093579,1.16E-06,1.720583968,0.233333416
386.80353,68127,25912609,7.83E-05,1.923875182,0.030043752,1.923875182,0.000106082,6.73E-05,1610,201226936,512680.34,1.29E-06,1.720606786,0.233312148
385.77182,67944,25774382,7.86E-05,1.923875634,0.030043538,1.923875634,0.000126468,4.69E-05,1604,200153071,329421.9,1.29E-06,1.720609179,0.233309994
358.45688,63182,22249332,8.46E-05,1.923886563,0.030037616,1.923886563,0.000201071,0.000146911,2449,172766292,105416.234,2.64E-06,1.720676638,0.233247541
356.15878,62775,21964570,8.51E-05,1.923887587,0.030037069,1.923887587,0.000110669,5.11E-05,1368,170552871,1380941.2,1.19E-06,1.720684367,0.233240289
351.83426,62026,21433692,8.61E-05,1.923889687,0.030036042,1.923889687,0.00016732,7.73E-05,1804,166428844,292882,1.83E-06,1.72069582,0.233229908
344.7987,60798,20583882,8.79E-05,1.923892746,0.030034294,1.923892746,0.000182964,0.00013093,2119,159826797,452173.25,2.37E-06,1.720715472,0.233211568
328.26343,57914,18654296,9.23E-05,1.923900823,0.030029913,1.923900823,0.000142289,5.23E-05,1388,144835213,1016023.44,1.44E-06,1.720767125,0.233163611
327.47534,57773,18564697,9.26E-05,1.923901164,0.030029691,1.923901164,0.000139363,8.48E-05,1525,144139210,714457.6,1.67E-06,1.720769479,0.233161376
324.37292,57235,18214091,9.35E-05,1.923902752,0.030028819,1.923902752,0.000206855,0.000123292,2004,141415925,132142.33,2.49E-06,1.720778711,0.233152859
323.06125,57003,18066857,9.38E-05,1.923903371,0.030028437,1.923903371,0.000134428,6.76E-05,1393,140271472,222559.5,1.49E-06,1.720784043,0.233147766
322.61395,56924,18016787,9.40E-05,1.923903742,0.030028305,1.923903742,0.000140463,6.37E-05,1401,139882507,930346.2,1.51E-06,1.720785648,0.233146398
322.18027,56851,17968311,9.41E-05,1.923903742,0.030028186,1.923903742,0.000124791,7.64E-05,1385,139505842,866003.4,1.49E-06,1.720786942,0.233144985
306.60117,54128,16270086,9.89E-05,1.923912532,0.030023448,1.923912532,0.000190794,0.000135406,1822,126313330,468060.56,2.45E-06,1.720840956,0.233095025
304.96268,53843,16096373,9.94E-05,1.923913421,0.030022918,1.923913421,0.000133403,6.72E-05,1285,124963325,1434350.8,1.47E-06,1.720847943,0.233088396
297.23648,52497,15289836,0.00010199,1.923917999,0.030020366,1.923917999,0.000147472,7.70E-05,1338,118697813,767173.1,1.65E-06,1.720877254,0.233061111
292.10278,51598,14765389,0.000103779,1.923921324,0.030018591,1.923921324,0.000198388,0.000117567,1656,114624049,126137.27,2.36E-06,1.720897171,0.233042744
288.27325,50932,14380134,0.000105163,1.9239234,0.03001723,1.9239234,0.000192677,0.000109623,1574,111631206,378709.03,2.25E-06,1.720912638,0.233027992
284.4271,50261,13998328,0.000106588,1.923926002,0.03001582,1.923926002,0.000165725,0.000102465,1421,108665074,716975.56,1.98E-06,1.720929311,0.233012511
283.85922,50159,13942390,0.000106795,1.923926457,0.030015603,1.923926457,0.000195152,0.000120728,1589,108230727,92191.13,2.35E-06,1.72093146,0.233010601
280.6681,49604,13630144,0.000108015,1.923928842,0.030014411,1.923928842,0.000237193,0.000143846,1793,105805363,477637.2,2.86E-06,1.720944985,0.232998267
272.99557,48264,12893863,0.000111054,1.923933995,0.030011404,1.923933995,0.000386041,0.000284826,2686,100086812,60176.543,5.10E-06,1.720977206,0.232968192
264.46634,46774,12099363,0.000114637,1.923940405,0.030007854,1.923940405,0.000185981,8.55E-05,1300,93913861,534696.5,1.99E-06,1.721021321,0.232926938
263.22983,46558,11986279,0.000115175,1.923941294,0.030007323,1.923941294,0.000236741,0.000157827,1673,93035796,446719.75,2.95E-06,1.721026509,0.232922107
261.35992,46234,11816279,0.000116005,1.92394282,0.030006512,1.92394282,0.000287502,0.000146482,1776,91715435,211254.5,3.25E-06,1.721035522,0.23291381
250.16351,44281,10823759,0.000121208,1.923952016,0.030001369,1.923952016,0.000244998,0.000135888,1516,84005640,238826.94,2.83E-06,1.72109543,0.232857955
238.63475,42264,9847270,0.00012706,1.923962222,0.029995574,1.923962222,0.000226279,0.000110625,1309,76420735,498781.12,2.48E-06,1.72116251,0.232795286
236.462,41886,9668408,0.000128233,1.923963971,0.029994421,1.923963971,0.00025713,0.000118194,1389,75031587,474676.88,2.77E-06,1.721175183,0.23278321
232.62595,41218,9356622,0.000130354,1.923967852,0.029992329,1.923967852,0.000257113,0.000123464,1372,72609890,311560.25,2.81E-06,1.721199485,0.232760695
229.24078,40627,9085729,0.000132283,1.923970942,0.02999043,1.923970942,0.000270037,0.00015195,1442,70505931,467761.9,3.13E-06,1.721220867,0.232740506
227.20117,40272,8924433,0.000133475,1.923972832,0.029989256,1.923972832,0.000275359,0.000183573,1510,69253203,223097.83,3.41E-06,1.721234017,0.232728071
226.87857,40216,8899053,0.000133664,1.923973378,0.029989068,1.923973378,0.000300478,0.000185382,1569,69056154,271408.94,3.62E-06,1.721236127,0.232726318
224.50443,39799,8713385,0.000135074,1.923975858,0.02998766,1.923975858,0.000313618,0.000167187,1534,67614094,348376.5,3.57E-06,1.721252277,0.232711241
220.07236,39025,8372020,0.000137796,1.923980214,0.029984973,1.923980214,0.000360849,9.76E-05,1444,64962810,275641.47,3.40E-06,1.721282738,0.232682449
213.11978,37812,7850264,0.000142299,1.923988002,0.029980523,1.923988002,0.000294758,0.000203729,1463,60910451,317956.84,3.70E-06,1.721334163,0.232634362
208.89528,37074,7541436,0.000145179,1.923992993,0.029977678,1.923992993,0.000323943,0.000195081,1463,58512002,381664.62,3.85E-06,1.721366686,0.232603984
206.78404,36706,7389419,0.000146666,1.923995406,0.029976218,1.923995406,0.000444671,0.000172086,1630,57331653,297308.72,4.60E-06,1.721382267,0.232589357
203.37498,36111,7147221,0.00014913,1.923999386,0.029973788,1.923999386,0.000374746,0.000150531,1422,55450463,264383.4,3.89E-06,1.721410839,0.232562335
197.6115,35105,6746930,0.000153487,1.924006791,0.029969483,1.924006791,0.000437204,0.000279291,1702,52342031,207017.66,5.36E-06,1.721459012,0.232517262
191.10188,33969,6308692,0.000158723,1.92401541,0.029964321,1.92401541,0.000497097,0.000269818,1703,48938818,228508.77,5.73E-06,1.721517542,0.232462189
186.68317,33198,6019602,0.000162488,1.924021748,0.029960606,1.924021748,0.000535268,0.000313232,1773,46693934,100740.53,6.36E-06,1.721559584,0.232422769
184.84846,32876,5901559,0.000164099,1.9240243,0.029959007,1.9240243,0.000418192,0.000221121,1428,45776924,300400.7,4.73E-06,1.721579434,0.232403873
181.50677,32293,5689563,0.000167124,1.924029435,0.029956018,1.924029435,0.000368844,0.000220014,1318,44130579,339511,4.33E-06,1.721614305,0.232371148
181.199,32239,5670233,0.000167409,1.924029715,0.029955737,1.924029715,0.00038864,0.000224213,1351,43980520,356524.62,4.52E-06,1.721617102,0.232368351
176.4073,31403,5373529,0.000171967,1.924037306,0.029951246,1.924037306,0.000544507,0.000353531,1700,41676936,85446.16,6.71E-06,1.721666371,0.232322181
175.64455,31270,5327035,0.000172712,1.924038283,0.029950508,1.924038283,0.000420686,0.000240882,1364,41315573,183472.16,4.88E-06,1.721676407,0.232312383
173.52629,30901,5198976,0.000174828,1.924041789,0.029948432,1.924041789,0.000476179,0.000306548,1505,40321336,149438.83,5.81E-06,1.721699351,0.23229087
166.8611,29737,4806192,0.000181826,1.924052981,0.029941532,1.924052981,0.000489848,0.000256042,1380,37271391,279044.12,5.51E-06,1.721778175,0.232216337
164.03223,29242,4644148,0.000184961,1.924058228,0.02993843,1.924058228,0.000582702,0.000310641,1526,36013370,253372.34,6.64E-06,1.721812513,0.232184145
160.35878,28601,4437873,0.000189203,1.924064918,0.029934244,1.924064918,0.000765484,0.000506242,1913,34412175,96236.914,9.56E-06,1.721857254,0.232141908
159.44438,28442,4387255,0.000190294,1.924066468,0.029933171,1.924066468,0.000471861,0.000281258,1307,34018537,332574.12,5.54E-06,1.72187351,0.232126129
157.93591,28178,4304386,0.000192114,1.924069574,0.029931376,1.924069574,0.000526747,0.000233222,1299,33375172,192685.23,5.58E-06,1.721893861,0.232107089
153.07678,27330,4042820,0.000198222,1.924079173,0.029925354,1.924079173,0.000650548,0.000393046,1544,31344631,80881.234,7.76E-06,1.721960314,0.232044212
151.6516,27081,3967657,0.000200089,1.924082081,0.029923518,1.924082081,0.000698796,0.000376817,1557,30761128,146286.62,8.00E-06,1.721980799,0.2320248
151.12703,26988,3940169,0.000200778,1.924083131,0.029922826,1.924083131,0.000538722,0.000290196,1298,30547437,258423.73,6.09E-06,1.721990679,0.232015277
150.5804,26893,3911627,0.000201513,1.924084444,0.029922109,1.924084444,0.000636115,0.000362904,1464,30326024,92542.83,7.41E-06,1.72199765,0.232008902
148.40396,26513,3799014,0.00020447,1.924088679,0.029919185,1.924088679,0.001013281,0.000442419,1884,29452274,36888.2,1.09E-05,1.72202619,0.231981674
140.93053,25208,3424851,0.000215333,1.92410558,0.029908483,1.92410558,0.000870804,0.00061464,1770,26547365,122107.11,1.11E-05,1.722148492,0.231865571
138.81989,24840,3322692,0.000218618,1.924110481,0.029905251,1.924110481,0.000950737,0.000193766,1437,25754133,90197.51,8.47E-06,1.722186408,0.231829324
137.5069,24611,3259922,0.000220709,1.924113733,0.029903191,1.924113733,0.001891266,0.00134799,3189,25268555,33456.996,2.47E-05,1.72219416,0.231822764
129.76523,23259,2901985,0.000233902,1.924133759,0.029890198,1.924133759,0.001951054,0.001552192,3088,22489993,8046.2007,2.67E-05,1.722339842,0.231684116
128.37119,23016,2839744,0.000236454,1.924137572,0.029887697,1.924137572,0.000938172,0.000376307,1420,22005251,112804.6,9.72E-06,1.722384744,0.231640524
127.97071,22946,2821988,0.000237193,1.924138543,0.029886964,1.924138543,0.001004616,0.000616887,1638,21867605,60577.145,1.21E-05,1.722390962,0.231634545
127.18491,22809,2787309,0.000238662,1.924140701,0.029885521,1.924140701,0.000815117,0.000441501,1360,21598158,111443.55,9.27E-06,1.722410135,0.231616087
125.23862,22469,2702341,0.000242383,1.924146149,0.029881861,1.924146149,0.000897239,0.000402984,1363,20938689,204643.03,9.59E-06,1.722450822,0.231577188
124.69872,22375,2679004,0.000243432,1.924147783,0.029880823,1.924147783,0.000979877,0.000476588,1464,20757659,123309.03,1.08E-05,1.722461388,0.231567219
123.71848,22203,2636892,0.000245363,1.924150634,0.029878926,1.924150634,0.000912964,0.000494589,1414,20430738,120298.55,1.04E-05,1.722483446,0.231546114
119.63729,21491,2465146,0.00025375,1.924162705,0.029870669,1.924162705,0.000917,0.000492639,1353,19097719,122746.55,1.04E-05,1.722576449,0.231456926
116.414665,20928,2333617,0.000260794,1.924172851,0.029863742,1.924172851,0.001056875,0.000471991,1378,18076999,48753.715,1.13E-05,1.722653217,0.231383377
111.46245,20064,2138527,0.00027241,1.924189395,0.029852324,1.924189395,0.00109005,0.000477992,1322,16562963,166529.25,1.15E-05,1.722781452,0.231260268
110.01525,19811,2083123,0.000276006,1.924194357,0.029848793,1.924194357,0.001171791,0.000787327,1511,16133176,59907.125,1.46E-05,1.722818651,0.231224499
109.43471,19709,2061102,0.000277468,1.924196522,0.029847344,1.924196522,0.001164088,0.000662274,1429,15962232,134316.1,1.35E-05,1.722835723,0.231208142
106.82383,19254,1963515,0.000284266,1.924205825,0.029840663,1.924205825,0.001209453,0.000579901,1364,15204940,94955.086,1.32E-05,1.722910579,0.231135909
104.33202,18819,1872586,0.000291075,1.924215379,0.02983397,1.924215379,0.001525854,0.00081188,1589,14499625,111875.195,1.74E-05,1.722981377,0.231067972
104.08477,18776,1863681,0.00029177,1.924216292,0.029833295,1.924216292,0.001214273,0.000650844,1355,14430272,117333.75,1.37E-05,1.722993006,0.231056581
99.74208,18017,1710738,0.000304508,1.924233451,0.029820786,1.924233451,0.001634257,0.000925083,1590,13243859,34596.867,1.91E-05,1.723127296,0.23092694
98.79702,17852,1678322,0.000307421,1.92423716,0.029817911,1.92423716,0.002161285,0.000336324,1541,12992474,23885.297,1.86E-05,1.723156781,0.23089829
98.50409,17801,1668337,0.000308343,1.924238535,0.029817012,1.924238535,0.00162291,0.000572643,1404,12914756,133219.33,1.62E-05,1.723171375,0.230884173
97.91769,17699,1648439,0.000310199,1.924240944,0.029815199,1.924240944,0.001527476,0.000763364,1433,12760368,63866.45,1.70E-05,1.723191625,0.230864518
95.09061,17205,1554184,0.000319441,1.924253009,0.029806115,1.924253009,0.001854728,0.000911544,1570,12029289,45551.793,2.06E-05,1.723288809,0.230770315
94.538704,17108,1536106,0.000321301,1.924255568,0.029804271,1.924255568,0.010038605,0.008562967,7882,11895434,9905.221,0.000143346,1.723185281,0.230874558
94.48653,17099,1534403,0.000321487,1.924255744,0.029804096,1.924255744,0.001704692,0.0010187,1538,11875768,61023.12,2.03E-05,1.723312358,0.230747481
93.29279,16891,1495688,0.000325612,1.924260978,0.029800053,1.924260978,0.002299041,0.001749844,2027,11575903,11538.501,3.05E-05,1.723347433,0.230713598
90.98224,16487,1422158,0.000333905,1.924271739,0.029791915,1.924271739,0.001523627,0.000876612,1340,11004829,89175.15,1.77E-05,1.723450756,0.230612898
90.83545,16462,1417549,0.000334444,1.924272269,0.029791385,1.924272269,0.001780921,0.000946239,1458,10969219,30001.643,2.02E-05,1.723453472,0.230610182
90.774994,16451,1415653,0.000334672,1.924272488,0.029791166,1.924272488,0.001580469,0.000744897,1308,10954363,120345.266,1.71E-05,1.723458962,0.230604692
90.265114,16362,1399713,0.000336564,1.92427483,0.029789301,1.92427483,0.002746903,0.001782001,2101,10831523,16000.979,3.42E-05,1.723462211,0.23060192
89.0038,16142,1360670,0.00034135,1.924281075,0.029784605,1.924281075,0.001820681,0.00099561,1449,10527998,55227.613,2.09E-05,1.723528288,0.230537393
87.7396,15921,1322092,0.000346286,1.924287224,0.029779767,1.924287224,0.002237178,0.00113498,1612,10228956,30948.375,2.51E-05,1.723577009,0.230489983
86.870964,15769,1295906,0.000349753,1.924291347,0.02977636,1.924291347,0.002073291,0.000856181,1440,10025689,89745.74,2.17E-05,1.723617771,0.230449936
85.38023,15509,1251578,0.000355879,1.924299019,0.029770357,1.924299019,0.002214044,0.00110739,1534,9681951,55675.58,2.47E-05,1.723681781,0.230387595
83.153496,15120,1186801,0.000365436,1.924310655,0.029760986,1.924310655,0.00225001,0.001107655,1490,9179512,53443.617,2.49E-05,1.723785283,0.230286358
81.96002,14912,1152791,0.000370773,1.924316846,0.029755749,1.924316846,0.001917574,0.000884622,1293,8915539,51590.35,2.06E-05,1.723847612,0.230224983
81.43489,14820,1137984,0.000373175,1.924319912,0.029753398,1.924319912,0.002113645,0.001214378,1438,8800833,31549.703,2.46E-05,1.723870109,0.230203201
80.12004,14590,1101327,0.000379319,1.92432724,0.029747381,1.92432724,0.002095461,0.001066977,1359,8516494,74928.22,2.33E-05,1.723937658,0.230136963
79.30502,14448,1078907,0.000383229,1.924331669,0.029743549,1.924331669,0.001856284,0.001197274,1310,8342546,67469.42,2.24E-05,1.723981638,0.230093579
78.9115,14379,1068165,0.000385145,1.924333787,0.029741669,1.924333787,0.003107522,0.00120542,1652,8259697,12668.983,3.22E-05,1.723989265,0.23008619
74.177376,13553,943143,0.000409821,1.924361865,0.029717524,1.924361865,0.004061821,0.003328034,2269,7290782,12853.2705,5.59E-05,1.724234561,0.229844828
73.86419,13498,935147,0.00041156,1.924363577,0.029715813,1.924363577,0.002230624,0.001187959,1286,7227824,50865.305,2.51E-05,1.724283092,0.229796297
73.54493,13442,927030,0.000413351,1.924365693,0.029714054,1.924365693,0.003083676,0.001321448,1517,7165184,25878.754,3.27E-05,1.72429303,0.229786717
71.83934,13145,884270,0.000423203,1.924376157,0.029704425,1.924376157,0.002890317,0.002004107,1581,6833656,24514.219,3.65E-05,1.724396982,0.229683599
70.81026,12965,858959,0.000429371,1.924382797,0.029698381,1.924382797,0.003243582,0.001424813,1498,6637413,29073.633,3.47E-05,1.724462533,0.229618645
69.55785,12746,828651,0.000437125,1.924390989,0.029690785,1.924390989,0.002821313,0.00149183,1385,6402305,45445.21,3.18E-05,1.72454967,0.229532104
68.15297,12501,795301,0.00044617,1.924400307,0.029681944,1.924400307,0.003546513,0.001336029,1466,6143923,27311.807,3.62E-05,1.724639557,0.229442694
67.73555,12428,785524,0.00044893,1.924403006,0.029679245,1.924403006,0.004039022,0.002642607,1822,6068437,5294,5.01E-05,1.724657075,0.229425175
67.53623,12393,780877,0.000450265,1.924404662,0.029677947,1.924404662,0.003149477,0.001777899,1457,6032047,10928.904,3.65E-05,1.72468523,0.229397378
67.18223,12331,772657,0.000452642,1.924406874,0.029675615,1.924406874,0.003266683,0.001827595,1480,5968361,30348.988,3.78E-05,1.724708963,0.229373526
66.32254,12181,752878,0.000458537,1.924412983,0.029669863,1.924412983,0.003076891,0.00162217,1376,5814942,20168.748,3.47E-05,1.724774926,0.22930792
62.790863,11564,674314,0.000484429,1.924437921,0.029644568,1.924437921,0.004159325,0.001512554,1452,5206176,18212.33,4.20E-05,1.725039138,0.229043351
62.698643,11548,672320,0.000485146,1.924438737,0.029643871,1.924438737,0.003620466,0.002186798,1473,5190677,20338.55,4.31E-05,1.72504896,0.229033649
62.467525,11508,667337,0.000486944,1.924440377,0.029642112,1.924440377,0.003180928,0.001845764,1329,5151912,31841.047,3.70E-05,1.725074271,0.229008218
62.32134,11482,664195,0.000488096,1.924441615,0.029640993,1.924441615,0.003766983,0.001433999,1355,5127644,40329.133,3.83E-05,1.725082646,0.228999962
62.03743,11433,658114,0.000490337,1.92444369,0.029638799,1.92444369,0.003350068,0.001770451,1333,5080450,24173.533,3.77E-05,1.725108974,0.228973515
61.530735,11344,647330,0.000494394,1.924447168,0.029634844,1.924447168,0.003779795,0.001896206,1413,4996978,24641.781,4.20E-05,1.725146486,0.228935526
57.794277,10692,570561,0.000526493,1.924475631,0.02960352,1.924475631,0.004347561,0.001733841,1360,4402107,27601.402,4.48E-05,1.725479752,0.228599399
56.948944,10544,553865,0.000534345,1.924482327,0.029595871,1.924482327,0.004550293,0.001881827,1385,4272782,26927.652,4.75E-05,1.725559332,0.228518866
52.28469,9730,466207,0.000582246,1.92451969,0.029549209,1.92451969,0.006947243,0.004116504,1804,3594172,12739.828,8.30E-05,1.726022722,0.228046177
52.045452,9688,461914,0.000584935,1.924521583,0.029546601,1.924521583,0.004816295,0.002905834,1387,3560473,18033.104,5.70E-05,1.726078803,0.227989381
51.79336,9644,457413,0.000587789,1.92452354,0.029543809,1.92452354,0.004901358,0.002730433,1368,3525599,29143.133,5.63E-05,1.726108428,0.227958921
51.388187,9573,450224,0.000592448,1.924527001,0.029539276,1.924527001,0.005947183,0.00370614,1592,3470149,6000.9546,7.19E-05,1.726141007,0.22792527
50.4217,9404,433306,0.000603863,1.924534765,0.029528174,1.924534765,0.005419015,0.002478157,1350,3338915,21155.975,5.82E-05,1.726270717,0.227792222
48.519215,9072,400951,0.000627671,1.924550744,0.029505042,1.924550744,0.006883062,0.004452458,1645,3088653,9666.933,8.46E-05,1.726491063,0.227564723
47.697914,8929,387372,0.000638535,1.924557011,0.029494484,1.924557011,0.005619564,0.003272441,1357,2983225,19429.562,6.56E-05,1.726621366,0.227430129
47.452915,8886,383367,0.00064184,1.924559048,0.029491254,1.924559048,0.005894204,0.002962216,1344,2952221,19796.504,6.52E-05,1.726654185,0.227396118
46.62397,8741,369969,0.000653318,1.924566132,0.029480117,1.924566132,0.006226942,0.003236554,1372,2848530,22843.031,6.98E-05,1.726767126,0.227279123
46.296024,8684,364735,0.000657971,1.924568507,0.029475597,1.924568507,0.008831234,0.004698492,1749,2808421,3021.126,0.000101299,1.726779924,0.227264179
45.000122,8457,344416,0.000677029,1.924579128,0.029457108,1.924579128,0.007604162,0.002702724,1386,2650793,16715.398,7.61E-05,1.726997418,0.227038818
44.899445,8440,342862,0.000678546,1.924579784,0.029455617,1.924579784,0.006567409,0.004087859,1413,2638716,14030.702,7.88E-05,1.727016475,0.227018927
44.63937,8394,338864,0.000682526,1.924581848,0.029451766,1.924581848,0.00831949,0.003802129,1532,2607949,13025.346,9.01E-05,1.727040184,0.226993429
44.17684,8314,331811,0.000689714,1.92458548,0.029444795,1.92458548,0.006596339,0.003592503,1342,2553123,17642.516,7.50E-05,1.727132127,0.226898148
44.14464,8308,331323,0.000690217,1.924585497,0.029444301,1.924585497,0.007861944,0.00442347,1523,2549538,8138.272,9.13E-05,1.727119653,0.226910146
43.901485,8265,327647,0.000694064,1.924587552,0.029440578,1.924587552,0.008672795,0.005431224,1668,2521232,7515.776,0.000105349,1.727145216,0.226882913
43.18393,8140,316922,0.000705657,1.924593077,0.029429331,1.924593077,0.007822739,0.004448278,1476,2438031,7769.3403,9.10E-05,1.727276544,0.226745864
42.498066,8020,306836,0.000717119,1.924598224,0.029418223,1.924598224,0.010564034,0.007404061,1903,2360404,4551.838,0.000135037,1.727348723,0.226667724
42.11825,7954,301322,0.000723628,1.924601065,0.029411925,1.924601065,0.007073971,0.003531666,1294,2317131,15163.28,7.79E-05,1.727470405,0.226542585
41.8588,7909,297583,0.000728133,1.924603176,0.029407549,1.924603176,0.008828689,0.006048555,1618,2288508,4004.2607,0.000110944,1.727484956,0.226525769
41.600666,7864,293887,0.000732681,1.924604834,0.029403149,1.924604834,0.010223348,0.007662564,1836,2260121,4584.8345,0.000134214,1.727507733,0.22650025
41.520054,7850,292738,0.000734112,1.924605268,0.029401762,1.924605268,0.01049252,0.006038976,1727,2251166,6794.7456,0.000123697,1.727527535,0.226479494
41.339687,7818,290174,0.00073733,1.924606832,0.029398648,1.924606832,0.008795456,0.006099321,1591,2231148,5029.651,0.000110969,1.727577431,0.226428049
