infid^{-1},1_Character,1_Cross_Character,Sample#,Variance,Variance(amp),1_Character(amp),1_Cross_Character(amp),unamed1,unamed2
100.92955,0.00993306,0.009833156,9193,0.00015656493,25.518263,1618.9733,1602.6902,(1.5456197-5.165734e-16j),251918.05
91.816246,0.012009368,0.011889063,9157,0.00018844228,25.417768,1619.8666,1603.6393,(1.5456195-4.2339463e-16j),208478.69
84.31143,0.014215464,0.01405598,9104,0.00022217406,25.268896,1616.7913,1598.6525,(1.5456194-3.3172574e-16j),175790.53
76.80926,0.017137412,0.01694882,9081,0.00026703096,25.20628,1617.6791,1599.877,(1.5456191-2.2240875e-16j),145898.1
70.062126,0.020598676,0.020355545,9055,0.00032001126,25.133434,1617.804,1598.7086,(1.5456189-1.04387606e-16j),121391.7
62.96052,0.025546107,0.025290841,9054,0.00039625273,25.132105,1620.2474,1604.0573,(1.5456185+4.6718185e-17j),98029.98
57.99726,0.030084074,0.02975442,9029,0.00046568998,25.06293,1619.0922,1601.3506,(1.5456182+1.7391421e-16j),83183.49
52.19068,0.037174482,0.03680356,9024,0.0005747681,25.049469,1620.1334,1603.9679,(1.5456176+3.5282887e-16j),67360.91
47.58846,0.044699468,0.044252228,9011,0.00069027714,25.011904,1619.6665,1603.4609,(1.5456171+5.2499335e-16j),56004.79
43.625683,0.05306934,0.052497685,8979,0.0008184406,24.922503,1616.0253,1598.6178,(1.5456164+7.0169644e-16j),47065.883
39.5816,0.06452671,0.06386411,8981,0.0009945114,24.929668,1617.5072,1600.8978,(1.5456156+9.175061e-16j),38744.336
35.886864,0.0786154,0.07782577,8989,0.0012109053,24.951757,1619.9387,1603.6677,(1.5456145+1.1559375e-15j),31848.732
32.6285,0.09515099,0.09420196,8989,0.0014647975,24.951221,1620.7928,1604.6272,(1.5456132+1.4095746e-15j),26327.826
30.138855,0.11089432,0.109576896,8926,0.001704795,24.776825,1611.6948,1592.5479,(1.545612+1.639826e-15j),22463.32
27.200811,0.13659346,0.13520175,8959,0.0021007496,24.868982,1617.0134,1600.5382,(1.5456101+1.9621548e-15j),18297.158
25.073553,0.16024067,0.15817831,8916,0.0024603556,24.748545,1611.8496,1591.1045,(1.5456082+2.2421176e-15j),15547.164
22.485285,0.20006493,0.19802031,8962,0.0030749792,24.874765,1618.4071,1601.8674,(1.5456052+2.6482638e-15j),12503.033
20.850534,0.23256743,0.22941238,8941,0.0035678344,24.817558,1617.7196,1595.7733,(1.5456028+2.9568258e-15j),10751.084
18.709496,0.28864366,0.2855897,8946,0.004433784,24.8324,1616.6134,1599.5089,(1.5455985+3.432836e-15j),8656.47
16.997728,0.34987956,0.34629732,8951,0.005374486,24.844978,1617.4105,1600.8507,(1.5455939+3.896137e-15j),7144.915
15.420689,0.42559636,0.42130134,8961,0.0065372055,24.872513,1619.293,1602.9514,(1.5455881+4.4078163e-15j),5880.595
14.007371,0.51593894,0.5107857,8962,0.007924433,24.877193,1619.6885,1603.511,(1.5455812+4.95584e-15j),4852.0474
12.752714,0.6225542,0.6163341,8963,0.009561108,24.879034,1619.953,1603.7676,(1.5455731+5.5353497e-15j),4021.7476
11.66258,0.7439495,0.7363145,8956,0.011423085,24.859516,1619.0219,1602.4061,(1.5455639+6.129772e-15j),3363.5374
10.679296,0.8847494,0.8748324,8926,0.013577565,24.775766,1614.4532,1596.3572,(1.545553+6.764189e-15j),2820.2598
9.691471,1.076417,1.0651559,8946,0.016524447,24.83284,1617.6329,1600.7098,(1.5455385+7.504548e-15j),2322.626
8.830662,1.2955515,1.2816354,8938,0.019884741,24.809982,1616.446,1599.083,(1.5455217+8.274385e-15j),1928.3312
7.9727,1.593051,1.5771141,8962,0.024459349,24.875725,1620.1698,1603.9617,(1.5454993+9.173688e-15j),1571.8087
7.303918,1.8938226,1.8741299,8939,0.029070433,24.813227,1616.4827,1599.6738,(1.5454761+1.00029e-14j),1319.1495
6.617067,2.3106434,2.2873888,8953,0.03547402,24.852007,1618.7656,1602.4741,(1.5454446+1.0985603e-14j),1082.6909
6.825203,2.2752404,2.0033832,8863,0.0330084,24.602295,1695.8148,1493.1903,(1.5454552+1.0893335e-14j),1151.8809
5.4810524,3.3691058,3.3353305,8957,0.05172325,24.861862,1619.4313,1603.1964,(1.5453641+1.3018399e-14j),742.81165
