infid^{-1},1_Character,1_Cross_Character,Sample#,Variance,Variance(amp),1_Character(amp),1_Cross_Character(amp),unamed1,unamed2
100.8234,0.010478431,0.010378998,9622,0.00016421804,26.709364,1704.2722,1688.0997,(1.6261015+6.966161e-16j),264478.47
91.76904,0.012648558,0.012528591,9590,0.00019754967,26.618813,1704.3287,1688.1638,(1.6261013+5.713474e-16j),219108.86
83.65644,0.015216606,0.015071397,9560,0.00023698542,26.5363,1703.8704,1687.6107,(1.6261011+4.3634428e-16j),182081.7
76.261116,0.018298462,0.018122926,9531,0.00028431046,26.45569,1702.7107,1686.3767,(1.6261009+2.885958e-16j),151312.12
69.2515,0.022210505,0.021999374,9521,0.0003444087,26.427284,1704.2639,1688.0634,(1.6261007+1.1982415e-16j),124774.5
63.08742,0.0267685,0.026512032,9507,0.0004143993,26.3891,1704.6278,1688.2959,(1.6261003-5.909051e-17j),103550.66
58.68006,0.030828003,0.030463247,9452,0.00047620037,26.23559,1698.4254,1678.3297,(1.6261-2.0968115e-16j),89587.69
52.338516,0.03886897,0.038496595,9478,0.00060024066,26.308023,1703.593,1687.2721,(1.6260993-4.699263e-16j),71270.51
47.649143,0.046892565,0.046444107,9468,0.00072347507,26.28172,1703.4688,1687.1776,(1.6260989-7.059775e-16j),59071.383
43.335632,0.05668933,0.056148924,9461,0.0008739509,26.260153,1703.3799,1687.1421,(1.6260982-9.671641e-16j),48860.395
39.397564,0.06862165,0.06797,9459,0.0010572366,26.256142,1704.1974,1688.0138,(1.6260972-1.2543122e-15j),40383.617
35.959087,0.082304046,0.08150938,9446,0.0012672773,26.218569,1702.7799,1686.3391,(1.6260962-1.5549162e-15j),33642.137
33.731182,0.09350492,0.0920953,9414,0.0014353651,26.130367,1702.2275,1676.5658,(1.6260953-1.7827073e-15j),29602.55
29.860136,0.11934375,0.11818331,9437,0.001836055,26.193241,1702.5632,1686.0083,(1.6260935-2.2526958e-15j),23197.922
27.109785,0.14486836,0.14348155,9440,0.0022282135,26.201666,1703.5138,1687.2063,(1.6260916-2.6660006e-15j),19121.287
25.23717,0.1665845,0.16450107,9391,0.0025579056,26.066685,1697.602,1676.3705,(1.62609-2.998215e-15j),16570.89
22.650211,0.20730491,0.20517723,9422,0.0031860059,26.152372,1701.6652,1684.2001,(1.6260871-3.5401992e-15j),13347.758
20.437214,0.25486872,0.2524384,9432,0.0039177015,26.181513,1703.256,1687.0145,(1.6260837-4.1075143e-15j),10866.916
18.593628,0.30793113,0.3049343,9431,0.0047321958,26.17646,1703.3418,1686.7646,(1.6260798-4.677982e-15j),8994.77
17.055182,0.36585063,0.3621887,9425,0.005620871,26.159914,1702.6935,1685.6506,(1.6260756-5.2424906e-15j),7567.8657
15.469017,0.44456553,0.440188,9421,0.0068300758,26.149954,1702.0848,1685.3247,(1.6260699-5.9336267e-15j),6225.649
14.042003,0.5398046,0.5345965,9426,0.008293428,26.164484,1702.9999,1686.5692,(1.6260631-6.676206e-15j),5129.9775
12.765057,0.65366405,0.64743984,9433,0.010042715,26.18283,1704.1981,1687.9707,(1.6260549-7.471125e-15j),4239.364
11.629088,0.7872683,0.7797388,9428,0.012094421,26.169561,1703.4685,1687.1764,(1.6260452-8.309593e-15j),3518.39
10.586284,0.95018595,0.9410866,9429,0.014596487,26.173113,1703.7883,1687.472,(1.6260334-9.221627e-15j),2915.6575
9.711453,1.1284798,1.1168836,9421,0.017328607,26.14882,1702.873,1685.3744,(1.6260206-1.0119149e-14j),2453.6606
8.83056,1.3638295,1.3500669,9414,0.020943759,26.130701,1701.5962,1684.4252,(1.6260034-1.1180399e-14j),2028.7002
7.9843144,1.6706028,1.6545545,9429,0.025660455,26.173367,1703.9955,1687.6263,(1.6259815-1.2377334e-14j),1658.4822
7.272914,2.012674,1.9934027,9426,0.030914431,26.163637,1703.3752,1687.0653,(1.6259565-1.3567103e-14j),1376.0867
6.6197405,2.4300623,2.4067428,9428,0.037324425,26.169477,1703.8027,1687.4526,(1.6259264-1.4837508e-14j),1139.9946
6.0604715,2.8991497,2.8703122,9426,0.04452082,26.16351,1703.7406,1686.7937,(1.6258925-1.6095276e-14j),955.48676
5.4827504,3.5441499,3.510219,9432,0.054435425,26.181742,1704.6256,1688.3059,(1.6258459-1.7595019e-14j),781.9812
5.0272217,4.207518,4.165038,9412,0.06460601,26.12456,1701.3828,1684.2052,(1.6257975-1.8962306e-14j),657.4194
4.5470185,5.147871,5.0981903,9423,0.07906242,26.154324,1702.9468,1686.5121,(1.6257297-2.0567227e-14j),537.8012
4.146948,6.1903305,6.1296844,9424,0.0950652,26.15765,1703.2994,1686.6124,(1.6256543-2.209291e-14j),447.30667
3.7839882,7.4307117,7.3571944,9418,0.114107266,26.14164,1702.3542,1685.5116,(1.6255642-2.3614008e-14j),372.412
3.4230163,9.088852,9.002449,9428,0.13959709,26.170637,1703.9113,1687.713,(1.6254449-2.5261365e-14j),304.72647
3.1131146,10.993814,10.889566,9433,0.16885743,26.18366,1704.7418,1688.5767,(1.6253076-2.67476e-14j),252.02625
2.8698232,12.907461,12.771969,9407,0.19814548,26.110456,1700.87,1683.0156,(1.625167-2.8050797e-14j),214.15503
2.585208,15.932959,15.781054,9427,0.24471074,26.167603,1703.7557,1687.5121,(1.6249498-2.9389902e-14j),173.76042
2.3511443,19.26614,19.082678,9429,0.29590556,26.171686,1704.0145,1687.788,(1.624709-3.0423614e-14j),143.69914
2.1383762,23.304672,23.083708,9435,0.35794047,26.187798,1705.0266,1688.8604,(1.6244178-3.1088173e-14j),118.84637
1.9521561,27.9411,27.672224,9427,0.4291193,26.165382,1703.6978,1687.3031,(1.6240813-3.137995e-14j),99.027725
1.7814919,33.540794,33.19546,9420,0.5149429,26.148499,1703.1819,1685.6461,(1.6236755-3.1142484e-14j),82.44929
1.6271706,40.13512,39.729965,9405,0.61624074,26.105772,1700.242,1683.0784,(1.6231934-3.0124845e-14j),68.76325
1.4954153,47.51802,47.00655,9402,0.7293519,26.096409,1700.2078,1681.9072,(1.6226581-2.8331285e-14j),58.05915
1.3384997,59.43841,58.86877,9427,0.91286945,26.167677,1703.82,1687.491,(1.6218033-2.4277292e-14j),46.48948
1.2348487,69.7742,68.95999,9409,1.0704759,26.11707,1702.3246,1682.4598,(1.6210513-2.011526e-14j),39.549797
1.1066117,86.9899,86.16494,9431,1.3360802,26.178396,1704.4307,1688.2668,(1.6198128-1.1504227e-14j),31.737692
1.0088898,104.644844,103.65075,9430,1.6072279,26.17489,1704.2183,1688.0287,(1.6185353-2.2009715e-15j),26.35904
