infid^{-1},1_Character,1_Cross_Character,Sample#,Variance,Variance(amp),1_Character(amp),1_Cross_Character(amp),unamed1,unamed2
104.796684,0.011788526,0.011654776,11451,0.00018089089,31.7857,2071.4507,2047.9484,(1.9691094+0j),346007.03
92.01365,0.015238408,0.015118053,11434,0.00023427651,31.736073,2064.2583,2047.9546,(1.9691092+0j),266743.75
83.705696,0.018414404,0.01826801,11435,0.00028312864,31.740503,2064.3706,2047.9589,(1.969109+0j),220749.53
76.70496,0.021942805,0.021754898,11440,0.00033730452,31.753315,2065.6611,2047.9718,(1.9691088+0j),185368.8
69.60114,0.026641354,0.026422258,11439,0.00040963237,31.750237,2064.9475,2047.9655,(1.9691086+0j),152623.84
63.150585,0.032351978,0.032095946,11438,0.0004975472,31.747463,2064.3132,2047.9763,(1.9691082+0j),125644.74
58.01451,0.038365852,0.03803051,11443,0.0005898196,31.762335,2066.0369,2047.9783,(1.9691079+0j),106038.29
52.55427,0.046734877,0.046343595,11441,0.00071864633,31.757862,2065.2715,2047.9803,(1.9691074+0j),87017.27
47.534122,0.057097353,0.05664939,11439,0.00087825564,31.750595,2064.1768,2047.9822,(1.9691067+0j),71186.914
43.859596,0.06717265,0.06653915,11448,0.0010324384,31.777035,2067.482,2047.9838,(1.9691061+0j),60606.383
39.569187,0.08242687,0.08175072,11441,0.0012677069,31.757994,2064.919,2047.9805,(1.9691052+0j),49329.094
35.983536,0.09965915,0.09885497,11441,0.0015328688,31.7565,2064.6423,2047.982,(1.9691042+0j),40794.004
33.45474,0.11544361,0.11436472,11449,0.0017745417,31.777622,2067.3076,2047.9873,(1.9691032+0j),35261.734
29.71754,0.14608869,0.1449376,11440,0.0022472898,31.754463,2064.25,2047.9851,(1.9691014+0j),27823.63
27.054571,0.176256,0.17487422,11440,0.002711439,31.754198,2064.1687,2047.9865,(1.9690996+0j),23060.514
24.655842,0.21224973,0.21055633,11441,0.0032649531,31.756794,2064.4617,2047.9907,(1.9690975+0j),19152.562
22.489656,0.25510025,0.25307107,11441,0.0039241817,31.756653,2064.4126,2047.9913,(1.9690949+0j),15935.007
20.400211,0.3099994,0.30756643,11440,0.0047689746,31.755163,2064.1924,2047.9921,(1.9690917+0j),13111.587
18.706783,0.36884683,0.3657718,11443,0.0056729144,31.763212,2065.2102,2047.9928,(1.9690882+0j),11025.121
17.097452,0.4418358,0.4378702,11447,0.0067933532,31.773638,2066.539,2047.9915,(1.9690838+0j),9209.73
15.421766,0.54251426,0.53819597,11441,0.008345583,31.757399,2064.4263,2047.9939,(1.9690778+0j),7492.92
14.008131,0.6574538,0.652301,11441,0.010114365,31.7555,2064.1704,2047.9927,(1.9690708+0j),6182.1807
12.786654,0.78917193,0.7828791,11441,0.012139937,31.75779,2064.4553,2047.9934,(1.9690629+0j),5151.0225
11.606964,0.9576261,0.9501053,11441,0.014732206,31.755943,2064.2068,2047.9954,(1.9690529+0j),4244.3833
10.6756935,1.1326869,1.123096,11444,0.017420033,31.7659,2065.485,2047.9958,(1.9690425+0j),3590.6023
9.739727,1.3614291,1.3493218,11447,0.020933522,31.77283,2066.3726,2047.9961,(1.969029+0j),2988.5854
8.761749,1.6805639,1.6673533,11441,0.025853958,31.75621,2064.2231,2047.9967,(1.9690098+0j),2418.5188
7.9849753,2.0234938,2.0075302,11441,0.031129211,31.756691,2064.282,2047.9966,(1.9689894+0j),2008.6788
7.2734785,2.4387293,2.4194965,11441,0.037517227,31.756672,2064.2764,2047.9967,(1.9689646+0j),1666.6414
6.6405916,2.9263346,2.9026575,11442,0.045013927,31.759996,2064.7026,2047.9971,(1.9689355+0j),1389.2008
6.049192,3.5277374,3.4979577,11444,0.054255433,31.765665,2065.4324,2047.9968,(1.9688997+0j),1152.7584
5.500211,4.265534,4.2310743,11442,0.06561444,31.759823,2064.6768,2047.997,(1.9688555+0j),952.99915
4.9817286,5.1983914,5.1576195,11441,0.07997353,31.75604,2064.1873,2047.9974,(1.9687998+0j),781.7748
4.5501385,6.2323833,6.182446,11442,0.09587266,31.758795,2064.5403,2047.998,(1.9687381+0j),652.1645
