infid^{-1},1_Character,1_Cross_Character,Sample#,Variance,Variance(amp),1_Character(amp),1_Cross_Character(amp),unamed1,unamed2
100.80826,0.01170809,0.011608636,10625,0.00018138457,29.492565,1903.6989,1887.528,(1.8159691-4.5098146e-16j),295270.9
92.13542,0.014010603,0.013888008,10606,0.00021675607,29.440456,1902.9619,1886.3107,(1.8159689-3.735767e-16j),246650.31
84.1385,0.016805682,0.016647225,10595,0.00025963486,29.408474,1903.5559,1885.6077,(1.8159688-2.8824941e-16j),205692.22
76.37776,0.020389441,0.02021338,10587,0.0003148319,29.385468,1903.0895,1886.6565,(1.8159685-1.8852475e-16j),169497.06
69.724365,0.024469744,0.024246903,10578,0.00037747,29.361046,1903.3495,1886.016,(1.8159683-8.563816e-17j),141252.89
62.988415,0.029983925,0.029728416,10574,0.00046235652,29.350687,1903.3988,1887.179,(1.8159679+4.0305537e-17j),115278.805
58.636375,0.03460626,0.034239072,10561,0.0005328607,29.313517,1903.7455,1883.5459,(1.8159676+1.3680612e-16j),99899.27
52.205296,0.043651216,0.04328035,10565,0.0006724872,29.32467,1903.4675,1887.2954,(1.815967+3.0826896e-16j),79187.58
47.65307,0.05238434,0.05193664,10560,0.00080673175,29.311016,1903.2822,1887.016,(1.8159665+4.5702997e-16j),65979.58
43.721523,0.062211018,0.061628155,10550,0.00095740776,29.282455,1902.733,1884.906,(1.8159658+6.09921e-16j),55541.574
39.40756,0.07660594,0.075950846,10555,0.0011791086,29.297653,1903.45,1887.1726,(1.8159648+8.1174174e-16j),45121.805
36.033073,0.091596246,0.09079415,10548,0.0014094191,29.279444,1902.8315,1886.1687,(1.8159639+1.0023982e-15j),37725.055
32.703552,0.11122011,0.11026856,10550,0.0017112562,29.283625,1903.238,1886.9548,(1.8159627+1.2277734e-15j),31075.398
29.783644,0.13411152,0.13295028,10549,0.0020630772,29.281351,1903.4512,1886.9695,(1.8159611+1.4656009e-15j),25774.021
27.401886,0.1583081,0.15682128,10535,0.0024341424,29.243332,1901.884,1884.0216,(1.8159596+1.6958168e-15j),21816.6
24.755125,0.19411194,0.19239253,10545,0.0029851615,29.269684,1903.2789,1886.42,(1.8159573+2.0008617e-15j),17805.568
22.478296,0.2353991,0.23337433,10544,0.0036202695,29.267637,1903.0559,1886.6869,(1.8159546+2.3181367e-15j),14680.868
20.49023,0.2832449,0.28077224,10541,0.0043555372,29.258724,1902.7238,1886.1134,(1.8159513+2.6497914e-15j),12198.82
18.576498,0.34474713,0.3418155,10546,0.005301587,29.27208,1903.4802,1887.2936,(1.8159474+3.0326585e-15j),10026.537
17.001034,0.41158572,0.4079576,10543,0.0063281795,29.265064,1903.404,1886.6257,(1.8159431+3.4084246e-15j),8397.943
15.460905,0.4975312,0.49318007,10540,0.0076495707,29.256805,1902.8745,1886.233,(1.8159375+3.844449e-15j),6945.2954
13.998792,0.6071617,0.6020024,10546,0.009336025,29.272722,1903.7305,1887.5536,(1.8159305+4.339182e-15j),5693.775
12.816682,0.7240836,0.71770966,10541,0.011131877,29.25766,1903.0925,1886.3401,(1.8159229+4.815748e-15j),4772.749
11.597544,0.88466674,0.87715393,10546,0.013602486,29.273207,1903.8456,1887.6776,(1.8159125+5.399161e-15j),3907.9314
10.608916,1.0566485,1.0474688,10539,0.01624494,29.253656,1902.7975,1886.2667,(1.8159014+5.957044e-15j),3270.049
9.874899,1.2213752,1.2074344,10540,0.018751536,29.256483,1905.6117,1883.861,(1.8158908+6.4393465e-15j),2833.1855
8.975786,1.4773247,1.4605166,10533,0.022681143,29.236805,1904.3245,1882.6581,(1.8158742+7.123071e-15j),2340.7268
7.9870358,1.8643577,1.8481288,10539,0.028661372,29.254202,1902.9199,1886.3553,(1.8158491+8.0143005e-15j),1853.408
7.3029833,2.2298074,2.210137,10538,0.034277245,29.25004,1902.7771,1885.9916,(1.8158253+8.746337e-15j),1549.5109
6.7214766,2.6355526,2.6082525,10543,0.04048303,29.263239,1905.1145,1885.3805,(1.8157994+9.472627e-15j),1312.5542
6.0547786,3.2449207,3.2161865,10541,0.04988044,29.258146,1903.3585,1886.504,(1.8157598+1.0428915e-14j),1065.062
5.5108776,3.9181128,3.8826528,10543,0.0602225,29.263096,1903.8749,1886.6443,(1.8157161+1.1342651e-14j),882.28613
5.04217,4.678932,4.632485,10535,0.07188434,29.2408,1903.2758,1884.3821,(1.8156669+1.2259273e-14j),738.5691
4.726108,5.353739,5.2761397,10566,0.08206372,29.327732,1913.3062,1885.574,(1.815625+1.2926793e-14j),648.86365
4.1300406,6.9750338,6.9150987,10543,0.10723182,29.265255,1903.5967,1887.2395,(1.8155183+1.4336571e-14j),495.48358
3.7803926,8.323192,8.25013,10540,0.1279456,29.256285,1903.1968,1886.4904,(1.8154309+1.5299348e-14j),415.11987
