infid^{-1},1_Character,1_Cross_Character,Sample#,Variance,Variance(amp),1_Character(amp),1_Cross_Character(amp),unamed1,unamed2
101.20108,0.01100022,0.010899761,10116,0.0001713566,28.079613,1802.5679,1786.106,(1.721035-3.441336e-16j),282020.03
91.79867,0.01337981,0.013259709,10101,0.00020793779,28.036652,1804.0255,1787.832,(1.7210348-2.8056667e-16j),232050.42
84.245384,0.015871886,0.015721902,10071,0.00024617434,27.954712,1802.3568,1785.3252,(1.7210346-2.193401e-16j),195434.78
77.81135,0.018589715,0.018378872,10039,0.00028765536,27.866238,1800.8544,1780.4293,(1.7210344-1.5793588e-16j),166722.97
69.868965,0.023079123,0.022857158,10042,0.00035687131,27.874063,1802.6356,1785.2986,(1.7210342-6.6742166e-17j),134424.4
63.10403,0.028314613,0.028056806,10040,0.00043741282,27.869276,1804.0344,1787.6085,(1.7210338+2.872813e-17j),109653.77
58.09527,0.033387408,0.033053838,10022,0.00051513064,27.817549,1802.9521,1784.939,(1.7210335+1.1350032e-16j),92937.46
52.340965,0.041137435,0.040765785,10019,0.0006344694,27.81084,1803.1865,1786.8959,(1.7210329+2.3051782e-16j),75438.42
47.58387,0.049783148,0.049334995,10015,0.00076733675,27.798763,1803.5237,1787.2882,(1.7210324+3.4817483e-16j),62348.863
43.393692,0.05986449,0.059320677,10010,0.00092221634,27.784718,1803.6094,1787.2252,(1.7210317+4.7268854e-16j),51851.586
39.414593,0.07257368,0.07192216,10008,0.0011175681,27.778456,1803.9032,1787.709,(1.7210307+6.1474824e-16j),42778.223
35.863617,0.0876555,0.0868665,10004,0.0013493134,27.767775,1803.8789,1787.642,(1.7210298+7.6745717e-16j),35417.395
32.80542,0.10472697,0.10374324,9996,0.0016113259,27.745625,1803.307,1786.368,(1.7210286+9.246114e-16j),29634.61
29.781898,0.12704834,0.12589188,9993,0.0019545495,27.73776,1802.9918,1786.58,(1.721027+1.1105827e-15j),24423.756
27.11811,0.1532613,0.15186425,9993,0.002357322,27.73689,1803.3141,1786.876,(1.7210252+1.3074341e-15j),20250.05
24.684937,0.18492727,0.18325981,9990,0.0028440352,27.72803,1802.9554,1786.6985,(1.721023+1.5228529e-15j),16779.18
22.937021,0.21364155,0.21125484,9952,0.0032816697,27.62415,1798.373,1778.2823,(1.7210209+1.703797e-15j),14487.059
20.427734,0.2701307,0.26768962,9990,0.004153286,27.730148,1803.5753,1787.277,(1.7210171+2.0168312e-15j),11490.675
18.555706,0.32751542,0.3245786,9994,0.0050352705,27.739445,1804.2916,1788.1127,(1.7210133+2.3013013e-15j),9481.11
16.943945,0.39270413,0.3891485,9990,0.006036755,27.730171,1803.9083,1787.5753,(1.7210088+2.5945689e-15j),7905.55
15.463542,0.47118086,0.46681216,9982,0.0072418377,27.706821,1802.7087,1785.9944,(1.7210034+2.9126124e-15j),6584.452
14.113492,0.56531227,0.5600131,9975,0.008687659,27.68801,1801.6787,1784.7902,(1.720997+3.2565016e-15j),5484.9043
12.783342,0.6897708,0.68353397,9986,0.010601631,27.719252,1803.4895,1787.1825,(1.7209885+3.659899e-15j),4499.7334
11.76839,0.82219636,0.80483127,10027,0.012560115,27.832209,1821.9213,1783.4417,(1.72098+4.030345e-15j),3813.554
10.597524,1.0033225,0.9942195,9982,0.015419527,27.70766,1802.8905,1786.5332,(1.720967+4.5198555e-15j),3092.4407
9.707599,1.1951284,1.1833835,9973,0.018359812,27.682919,1802.0143,1784.3052,(1.720954+4.9682925e-15j),2594.8538
8.800636,1.4552381,1.4416492,9983,0.022360757,27.709877,1803.3589,1786.5193,(1.7209363+5.500511e-15j),2132.6172
7.991723,1.7646387,1.7486446,9984,0.02711816,27.711565,1803.2528,1786.9088,(1.7209152+6.0680924e-15j),1758.5726
7.2822075,2.1253324,2.106048,9984,0.032660495,27.712063,1803.3207,1786.9581,(1.7208904+6.6473757e-15j),1460.1561
6.643216,2.5537903,2.5298593,9982,0.039238352,27.706871,1803.2749,1786.3768,(1.7208612+7.2568176e-15j),1215.1295
6.0150123,3.116015,3.0880766,9987,0.04788612,27.7206,1803.8173,1787.644,(1.7208228+7.95143e-15j),996.1601
5.493378,3.73447,3.6996534,9981,0.057379477,27.704834,1803.1337,1786.323,(1.7207805+8.62129e-15j),830.85345
5.014336,4.4819393,4.438988,9979,0.06885469,27.700037,1803.0709,1785.7917,(1.7207295+9.3200865e-15j),692.2443
4.5449567,5.4580507,5.408756,9987,0.08387339,27.720665,1803.919,1787.6266,(1.7206628+1.00801766e-14j),568.6895
4.140937,6.5718937,6.511425,9981,0.10098039,27.704748,1803.0496,1786.4596,(1.7205865+1.08414856e-14j),472.05615
3.7583723,7.98199,7.9104476,9987,0.12266172,27.72226,1803.976,1787.807,(1.7204905+1.1637091e-14j),388.84082
3.4254344,9.605801,9.519444,9984,0.14761262,27.71244,1803.37,1787.1577,(1.7203794+1.2394905e-14j),322.97992
3.1517892,11.335772,11.223626,9970,0.17411664,27.674166,1801.7119,1783.8875,(1.7202604+1.3047676e-14j),273.41885
2.8344748,14.034004,13.908143,9988,0.21566255,27.72298,1804.0426,1787.8634,(1.720077+1.3821721e-14j),221.1124
2.622828,16.377178,16.202131,9971,0.25145078,27.676592,1802.5973,1783.3303,(1.7199161+1.4482102e-14j),189.3071
2.3486223,20.43663,20.253466,9986,0.31405213,27.71712,1803.664,1787.4984,(1.7196395+1.4930152e-14j),151.76924
2.1623256,24.093433,23.84805,9973,0.3700169,27.681124,1802.4402,1784.0829,(1.7193885+1.528881e-14j),128.62819
1.9620157,29.25947,28.971733,9973,0.44943345,27.681545,1802.152,1784.4296,(1.7190349+1.5464826e-14j),105.87895
1.7719809,35.910164,35.587845,9988,0.5518309,27.723244,1804.0785,1787.8856,(1.7185827+1.5177873e-14j),86.339294
1.6157374,43.196373,42.80275,9988,0.663752,27.724735,1804.3003,1787.8588,(1.7180854+1.4666752e-14j),71.76395
1.489491,51.094383,50.091923,9987,0.78096795,27.722282,1813.7146,1778.1299,(1.7175642+1.3746022e-14j),60.968956
1.340315,62.71623,62.143623,9979,0.963679,27.699131,1802.6594,1786.2009,(1.7167484+1.1909195e-14j),49.344685
1.2186478,75.88845,75.19604,9982,1.1660843,27.708073,1803.2339,1786.781,(1.7158496+9.373727e-15j),40.7714
1.1086138,91.732285,90.907585,9986,1.4096336,27.719591,1803.8599,1787.6426,(1.714769+5.6931617e-15j),33.719894
1.008247,110.89481,109.89856,9986,1.7041053,27.71726,1803.7035,1787.4994,(1.7134593+1.1367209e-15j),27.869404
