infid^{-1},1_Character,1_Cross_Character,Sample#,Variance,Variance(amp),1_Character(amp),1_Cross_Character(amp),unamed1,unamed2
100.83734,0.010472111,0.010372196,9619,0.00016411651,26.700232,1703.7152,1687.46,(1.6261013-6.566214e-16j),264551.56
92.40896,0.012461729,0.012335833,9580,0.00019461954,26.590992,1702.654,1685.4528,(1.626101-5.475176e-16j),222175.22
85.00345,0.014739149,0.014569562,9556,0.00022942809,26.524042,1703.984,1684.3782,(1.6261009-4.3397286e-16j),187992.53
76.42125,0.018233594,0.018055618,9537,0.0002832913,26.471682,1703.8076,1687.177,(1.6261007-2.752376e-16j),151948.25
69.89662,0.021768838,0.021546021,9505,0.0003374996,26.381872,1701.6396,1684.2223,(1.6261004-1.2887469e-16j),127109.99
63.050907,0.026799934,0.026545167,9508,0.00041489763,26.390255,1704.6545,1688.4496,(1.6261001+5.6772363e-17j),103430.805
57.36271,0.032374654,0.0320673,9494,0.0005005221,26.351332,1704.4508,1688.2693,(1.6260996+2.4412472e-16j),85610.39
56.875195,0.033291698,0.032521963,9530,0.0005111159,26.453623,1723.0653,1683.2264,(1.6260996+2.618794e-16j),84161.4
48.156147,0.04586904,0.04538595,9456,0.00070740806,26.247831,1701.9354,1684.0107,(1.6260986+6.392664e-16j),60335.137
43.54009,0.056136176,0.055581003,9456,0.0008652983,26.246082,1702.7129,1685.8735,(1.6260979+8.986056e-16j),49322.527
39.38813,0.06868881,0.06803697,9464,0.0010582741,26.26932,1705.0482,1688.8678,(1.626097+1.1826983e-15j),40364.27
35.869293,0.08277867,0.08199185,9453,0.0012746672,26.239916,1704.0568,1687.8596,(1.626096+1.4733725e-15j),33474.324
33.38577,0.095104195,0.09383733,9388,0.0014611274,26.057384,1696.0646,1673.4717,(1.6260949+1.7150458e-15j),28999.373
29.819641,0.11974951,0.11858964,9443,0.0018423273,26.211483,1703.7213,1687.2194,(1.6260931+2.1279155e-15j),23135.04
27.039005,0.14565235,0.14426413,9441,0.0022403034,26.206453,1703.8011,1687.5621,(1.6260914+2.523297e-15j),19021.568
24.614677,0.17581277,0.17414509,9442,0.0027035922,26.208939,1704.3496,1688.1829,(1.6260891+2.9377034e-15j),15763.498
22.903862,0.20237441,0.19996932,9397,0.0031077396,26.084469,1698.6073,1678.4204,(1.6260872+3.2819969e-15j),13648.384
20.389849,0.25626886,0.25383842,9440,0.0039393236,26.204124,1704.6838,1688.5167,(1.6260834+3.883107e-15j),10816.601
18.741262,0.30278963,0.2996956,9419,0.004652074,26.143536,1701.6049,1684.2172,(1.6260799+4.3613023e-15j),9138.178
17.01588,0.3677103,0.3641052,9430,0.005650023,26.17454,1703.4706,1686.7694,(1.6260753+4.9542855e-15j),7533.0264
15.378426,0.45055264,0.44628346,9438,0.006923365,26.197567,1704.8622,1688.7079,(1.6260693+5.6310598e-15j),6152.9414
14.004915,0.5431299,0.5379788,9435,0.008345221,26.188993,1704.4517,1688.2865,(1.6260626+6.3115466e-15j),5102.9136
12.780294,0.65192604,0.64569503,9430,0.010015828,26.175112,1703.727,1687.4431,(1.6260548+7.0298254e-15j),4249.49
11.712514,0.7756371,0.7676111,9419,0.011911041,26.143875,1702.4674,1684.8508,(1.6260458+7.766436e-15j),3569.053
10.718369,0.9249474,0.91485775,9403,0.014199174,26.099995,1700.178,1681.6318,(1.6260349+8.576375e-15j),2988.871
9.65603,1.141918,1.1307925,9427,0.01753967,26.166075,1703.539,1686.9417,(1.6260194+9.592371e-15j),2425.7322
8.819795,1.3674967,1.3539083,9417,0.021001728,26.139181,1702.0144,1685.102,(1.6260029+1.0545573e-14j),2023.7565
7.977602,1.6731026,1.657111,9428,0.025699452,26.169088,1703.6771,1687.3934,(1.625981+1.16741105e-14j),1655.6945
7.252193,2.025586,2.0063658,9433,0.031114195,26.18287,1704.5485,1688.3745,(1.6259555+1.2817453e-14j),1368.2559
6.6304092,2.4202728,2.3969185,9420,0.037172936,26.147339,1702.4132,1685.9858,(1.6259267+1.39634525e-14j),1143.6724
6.0369306,2.9195938,2.8911672,9420,0.044839352,26.146387,1702.4517,1685.8757,(1.6258906+1.5224248e-14j),948.07715
5.5172386,3.4967306,3.4617567,9422,0.053695306,26.151695,1703.0433,1686.0096,(1.6258489+1.6491332e-14j),791.85144
5.048591,4.1699085,4.1242533,9403,0.06400084,26.100334,1700.5403,1681.9215,(1.6257998+1.7785337e-14j),663.0213
4.5765424,5.08046,5.029251,9418,0.07801016,26.142443,1702.5428,1685.3818,(1.6257342+1.9301369e-14j),544.8093
4.1459427,6.1930885,6.133193,9424,0.09511356,26.15827,1703.2322,1686.7596,(1.6256539+2.080064e-14j),447.0897
3.7614336,7.527137,7.455271,9428,0.11560864,26.170805,1703.9491,1687.6804,(1.6255575+2.2342864e-14j),367.98416
3.4228983,9.090433,9.004054,9429,0.13962173,26.17345,1704.09,1687.8975,(1.6254445+2.3802337e-14j),304.70538
3.150774,10.69968,10.583862,9398,0.16422611,26.085352,1699.5161,1681.1199,(1.6253262+2.5049478e-14j),258.1636
2.8411458,13.193169,13.065784,9428,0.20261922,26.169033,1703.9471,1687.495,(1.6251478+2.6547009e-14j),209.89394
2.5850809,15.931806,15.778452,9425,0.24468155,26.161911,1703.4651,1687.0681,(1.6249495+2.7715758e-14j),173.74332
2.3517125,19.257328,19.073936,9429,0.29577017,26.172354,1704.0583,1687.8302,(1.6247094+2.866409e-14j),143.76862
2.1513028,22.992714,22.762928,9419,0.35305542,26.143631,1702.6024,1685.5869,(1.6244378+2.9300804e-14j),120.289055
1.9518963,27.963764,27.69308,9431,0.42945614,26.178953,1704.626,1688.1255,(1.6240804+2.9504092e-14j),99.00132
1.7823707,33.481094,33.155075,9416,0.5141694,26.134985,1701.828,1685.2566,(1.6236776+2.9266886e-14j),82.530754
1.6176857,40.671993,40.28195,9423,0.6246479,26.15433,1702.9573,1686.626,(1.6231588+2.8156964e-14j),67.962494
1.5291222,45.562496,44.75326,9393,0.6968736,26.071043,1704.5585,1674.2838,(1.6228081+2.7506214e-14j),60.711586
1.3372078,59.574055,59.00817,9431,0.91499335,26.177956,1704.4135,1688.2235,(1.6217947+2.2702475e-14j),46.39954
1.2218394,71.323944,70.62839,9426,1.095316,26.163013,1703.6628,1687.0486,(1.620943+1.8230107e-14j),38.718277
1.1241965,83.97641,82.969574,9384,1.2881417,26.047623,1698.0941,1677.7347,(1.6200078+1.2974813e-14j),32.758312
