infid^{-1},1_Character,1_Cross_Character,Sample#,Variance,Variance(amp),1_Character(amp),1_Cross_Character(amp),unamed1,unamed2
100.85613,0.012683373,0.012583382,11432,0.00019497129,31.731842,2064.236,2047.9626,(1.9691094-4.7558913e-24j),320475.22
92.194664,0.015184447,0.0150588285,11436,0.00023340262,31.742216,2065.0498,2047.9658,(1.9691092-3.9410193e-24j),267794.28
83.86427,0.018346466,0.018199079,11436,0.0002820717,31.741941,2064.5547,2047.9689,(1.969109-3.0034597e-24j),221586.72
76.12582,0.022261955,0.022087172,11436,0.00034233465,31.742033,2064.1782,2047.9719,(1.9691088-1.9489698e-24j),182580.17
69.60634,0.02663945,0.026418315,11439,0.0004095873,31.751484,2065.1084,2047.9657,(1.9691086-8.808481e-25j),152646.64
63.198875,0.032303356,0.032046795,11438,0.0004967922,31.747787,2064.3643,2047.9686,(1.9691082+3.788487e-25j),125836.98
58.099693,0.038247265,0.037919074,11442,0.00058804307,31.759731,2065.7039,2047.9785,(1.9691079+1.5768709e-24j),106349.92
52.292023,0.047182977,0.04680945,11439,0.0007257037,31.750477,2064.3162,2047.974,(1.9691073+3.220578e-24j),86150.99
47.568085,0.057015505,0.05656837,11439,0.00087699795,31.75045,2064.1643,2047.9764,(1.9691067+4.847278e-24j),71288.68
43.893215,0.067037776,0.06643708,11446,0.0010306075,31.769331,2066.495,2047.9781,(1.9691062+6.3524823e-24j),60699.332
39.412464,0.08305542,0.08240217,11439,0.0012775908,31.752571,2064.216,2047.9803,(1.9691051+8.54954e-24j),48939.11
35.940292,0.09989187,0.09909321,11441,0.0015365058,31.755384,2064.4927,2047.9866,(1.9691042+1.06208004e-23j),40696.016
32.720963,0.12051285,0.119551316,11441,0.0018537372,31.7556,2064.4556,2047.9839,(1.969103+1.29210904e-23j),33731.883
29.745993,0.14580882,0.14466046,11440,0.002242988,31.754398,2064.2427,2047.9851,(1.9691014+1.5478865e-23j),27876.936
27.252419,0.17385446,0.17234431,11445,0.0026733608,31.767838,2065.9314,2047.9863,(1.9690998+1.8032404e-23j),23399.027
24.660881,0.21214715,0.21047029,11441,0.0032634959,31.75559,2064.3071,2047.9904,(1.9690975+2.1206793e-23j),19160.39
22.51398,0.25465533,0.2525242,11443,0.0039165257,31.763298,2065.2725,2047.9889,(1.969095+2.4425981e-23j),15969.498
20.472254,0.30787,0.30540562,11441,0.0047358456,31.757683,2064.5178,2047.9922,(1.9690918+2.7935278e-23j),13204.356
18.82988,0.36415592,0.36100468,11445,0.0055998783,31.768276,2065.8674,2047.9904,(1.9690884+3.1410296e-23j),11170.697
16.938145,0.44973755,0.44614542,11441,0.0069182655,31.75769,2064.4807,2047.9913,(1.9690833+3.6065073e-23j),9038.904
15.463228,0.5396781,0.5353137,11442,0.008301426,31.759453,2064.6912,2047.9941,(1.969078+4.0503593e-23j),7533.2646
14.048693,0.65372974,0.6485398,11441,0.010056563,31.75714,2064.3818,2047.9928,(1.969071+4.5491955e-23j),6218.0356
12.783634,0.78955823,0.783249,11441,0.012145778,31.758064,2064.4902,2047.9933,(1.9690629+5.096253e-23j),5148.5894
11.671635,0.94738847,0.939605,11443,0.014572068,31.761757,2064.959,2047.9939,(1.9690535+5.639684e-23j),4291.8135
10.6204,1.1444019,1.1348202,11444,0.017601037,31.764353,2065.2866,2047.9946,(1.9690418+6.285937e-23j),3553.503
9.65358,1.3849734,1.3735119,11443,0.02130212,31.76286,2065.0862,2047.9963,(1.9690275+6.885425e-23j),2935.9492
8.792758,1.6689217,1.6556134,11441,0.025673395,31.75803,2064.4587,2047.9965,(1.9690105+7.6770896e-23j),2435.6692
8.008275,2.0123007,1.9958658,11443,0.030952713,31.761183,2064.861,2047.9968,(1.9689901+8.451807e-23j),2020.4192
7.3007364,2.4213161,2.4014626,11443,0.03724351,31.761715,2064.9275,2047.9961,(1.9689656+9.214626e-23j),1679.1576
6.7190137,2.863319,2.8352952,11452,0.044007238,31.78741,2068.2393,2047.9971,(1.9689395+1.0185703e-22j),1422.209
6.00802,3.5740743,3.5460637,11441,0.054984704,31.755915,2064.174,2047.9968,(1.9688967+1.1071468e-22j),1137.1184
5.505613,4.258176,4.2227755,11443,0.06549356,31.763617,2065.1658,2047.997,(1.968856+1.1959364e-22j),954.87225
5.01788,5.1259017,5.083571,11443,0.07884196,31.762735,2065.0508,2047.9973,(1.9688042+1.2920322e-22j),793.16406
4.586868,6.1377234,6.083831,11446,0.094380245,31.77119,2066.14,2047.9979,(1.968744+1.406022e-22j),662.7377
4.12786,7.5715685,7.512069,11441,0.11648233,31.756302,2064.2188,2047.9976,(1.9686581+1.5115147e-22j),536.7106
3.7673917,9.0914345,9.018369,11442,0.13985175,31.75919,2064.5906,2047.9978,(1.9685676+1.6483237e-22j),447.04562
3.4236016,11.006809,10.920517,11441,0.1693323,31.75603,2064.1814,2047.9984,(1.968453+1.728027e-22j),369.15732
3.1138947,13.305126,13.200847,11441,0.2046906,31.755995,2064.1763,2047.9983,(1.9683158+1.8298909e-22j),305.36734
2.8347769,16.054152,15.928389,11441,0.24698304,31.755934,2064.1685,2047.9983,(1.9681517+1.9313435e-22j),253.05582
