infid^{-1},1_Character,1_Cross_Character,Sample#,Variance,Variance(amp),1_Character(amp),1_Cross_Character(amp),unamed1,unamed2
101.81956,0.012336467,0.012225602,11337,0.00018971135,31.468477,2046.3185,2027.9286,(1.9502254-1.868261e-16j),323494.72
91.7851,0.015166923,0.015046941,11332,0.00023335536,31.454456,2044.3813,2028.2087,(1.9502251-1.5060174e-16j),262874.94
83.805626,0.018195268,0.01804766,11332,0.00027991302,31.45498,2044.6772,2028.0901,(1.950225-1.156808e-16j),219154.83
76.348915,0.021927603,0.02174505,11333,0.00033728694,31.457575,2045.111,2028.085,(1.9502248-7.6540994e-17j),181890.66
69.28554,0.02661774,0.026405672,11331,0.00040949506,31.452404,2044.4493,2028.1609,(1.9502245-3.180789e-17j),149792.4
64.007324,0.031221144,0.030934123,11336,0.00048001375,31.465382,2046.5771,2027.7627,(1.9502242+7.96474e-18j),127839.14
58.912487,0.036979288,0.036513947,11355,0.00056757143,31.517754,2053.4932,2027.6525,(1.9502238+5.3008708e-17j),108297.69
52.21537,0.046865754,0.046493903,11331,0.00072097883,31.451344,2044.4303,2028.209,(1.9502232+1.2530643e-16j),85074.81
47.6788,0.05621372,0.05575923,11331,0.00086471403,31.45163,2044.6217,2028.0908,(1.9502227+1.8558266e-16j),70934.06
44.297916,0.065744825,0.06456512,11383,0.0010063333,31.595734,2064.1829,2027.1439,(1.9502221+2.3854695e-16j),61230.906
39.962402,0.08007145,0.0793612,11334,0.0012312072,31.459682,2045.9777,2027.8295,(1.9502213+3.1875168e-16j),49831.86
35.933056,0.09896429,0.09817236,11331,0.0015223622,31.45041,2044.4987,2028.1382,(1.9502201+4.1034286e-16j),40289.504
32.722878,0.119333684,0.118375435,11330,0.0018356696,31.449772,2044.4949,2028.0775,(1.9502189+4.989631e-16j),33412.297
29.838362,0.14353612,0.14236787,11331,0.0022078387,31.451204,2044.7073,2028.0652,(1.9502175+5.943068e-16j),27781.326
27.05191,0.17460072,0.17321527,11330,0.0026859327,31.449299,2044.3812,2028.1592,(1.9502156+7.0494275e-16j),22834.867
24.648308,0.21031523,0.20864417,11330,0.0032353133,31.44927,2044.3956,2028.1519,(1.9502134+8.196288e-16j),18957.295
22.652628,0.24931692,0.2470105,11337,0.0038327703,31.468061,2046.9581,2028.0219,(1.950211+9.325118e-16j),16011.751
20.498968,0.30414772,0.30165195,11331,0.004678125,31.452545,2044.8833,2028.1034,(1.9502077+1.0777246e-15j),13111.876
18.684782,0.3660513,0.36306387,11331,0.0056303856,31.450985,2044.7397,2028.0522,(1.950204+1.2246737e-15j),10893.719
16.973326,0.4435622,0.4399836,11331,0.006822923,31.450268,2044.6002,2028.1046,(1.9501994+1.3896639e-15j),8989.445
15.593744,0.5258313,0.5212476,11334,0.008085758,31.458757,2045.819,2027.9857,(1.9501945+1.547189e-15j),7587.5
15.259505,0.5750765,0.543962,11600,0.008642218,32.197796,2142.528,2026.6067,(1.950193+1.590863e-15j),7265.7173
12.895968,0.76892114,0.76209056,11334,0.011822767,31.45915,2046.019,2027.8435,(1.9501798+1.9458746e-15j),5189.225
11.718093,0.9309138,0.92301357,11332,0.014316363,31.453325,2045.2356,2027.8787,(1.95017+2.171112e-15j),4284.561
10.638232,1.1295907,1.1199696,11332,0.017371507,31.45549,2045.4087,2027.9872,(1.9501581+2.4174418e-15j),3531.2527
9.676882,1.3652321,1.3535768,11333,0.02099512,31.456411,2045.4899,2028.027,(1.9501439+2.6766034e-15j),2921.8472
8.960876,1.5936033,1.5781965,11337,0.024493221,31.467833,2047.3927,2027.5988,(1.9501302+2.9033818e-15j),2505.443
8.027537,1.9834491,1.9669853,11332,0.030505912,31.45348,2045.0586,2028.0834,(1.9501066+3.245275e-15j),2010.6804
7.2600417,2.4241633,2.404963,11330,0.03729129,31.44891,2044.3728,2028.1805,(1.95008+3.5803536e-15j),1644.5635
6.6018786,2.931662,2.9084501,11330,0.04509827,31.449589,2044.4147,2028.2277,(1.9500494+3.9182745e-15j),1359.8804
6.0273943,3.517334,3.48912,11330,0.054104935,31.449669,2044.5269,2028.1268,(1.9500141+4.2617374e-15j),1133.488
5.4862356,4.245245,4.211352,11330,0.06530314,31.44872,2044.4274,2028.1051,(1.9499702+4.6324876e-15j),939.0677
