infid^{-1},1_Character,1_Cross_Character,Sample#,Variance,Variance(amp),1_Character(amp),1_Cross_Character(amp),unamed1,unamed2
100.86644,0.012212352,0.012112485,11049,0.00018839592,30.66796,1987.9832,1971.7263,(1.896449-2.7126744e-16j),308712.75
91.79414,0.014745883,0.0146255065,11043,0.00022736208,30.652647,1988.0199,1971.7909,(1.8964487-2.2246203e-16j),255676.64
84.10812,0.017566497,0.017415825,11038,0.00027068594,30.63808,1988.2959,1971.242,(1.8964486-1.7297718e-16j),214652.98
76.20188,0.021395624,0.02122058,11033,0.00032962958,30.625103,1987.8168,1971.5538,(1.8964484-1.117817e-16j),176194.53
69.508865,0.025713451,0.02549816,11029,0.00039599728,30.612062,1987.7454,1971.1025,(1.8964481-4.9267254e-17j),146602.5
63.318375,0.030993707,0.030730806,11028,0.000477171,30.609308,1988.1676,1971.3032,(1.8964478+2.0143886e-17j),121652.31
57.475117,0.03761289,0.037303388,11026,0.0005790289,30.604124,1988.0,1971.6416,(1.8964473+9.912959e-17j),100235.25
52.24789,0.04551112,0.0451401,11023,0.00070052315,30.597084,1987.8108,1971.6056,(1.8964468+1.8447021e-16j),82832.01
47.606014,0.05482302,0.05437223,11022,0.0008437076,30.59395,1987.9551,1971.6088,(1.8964463+2.7563283e-16j),68767.65
43.28007,0.06632916,0.06578914,11021,0.0010207036,30.591127,1987.9266,1971.742,(1.8964456+3.7778225e-16j),56837.668
39.549038,0.07943119,0.078767665,11018,0.0012220789,30.583776,1987.8468,1971.2415,(1.8964448+4.833778e-16j),47460.473
35.856262,0.09664014,0.095854014,11019,0.0014868842,30.586311,1987.9594,1971.7882,(1.8964437+6.088507e-16j),39011.254
32.68552,0.116298504,0.115345344,11018,0.0017891706,30.583174,1987.9476,1971.6548,(1.8964425+7.3852924e-16j),32416.826
29.84367,0.13951966,0.13834055,11018,0.002146021,30.581474,1988.1991,1971.3964,(1.8964411+8.773959e-16j),27024.883
27.406675,0.16544609,0.16396227,11015,0.0025440375,30.57428,1988.3335,1970.501,(1.8964394+1.0183765e-15j),22791.438
24.650698,0.20447102,0.20279196,11017,0.0031451783,30.57903,1987.9717,1971.647,(1.896437+1.2101963e-15j),18438.129
22.490229,0.24564174,0.24361168,11016,0.0037782502,30.577253,1987.9705,1971.5413,(1.8964344+1.3919221e-15j),15347.781
20.510094,0.2954011,0.29288596,11016,0.004542918,30.57667,1988.2335,1971.3052,(1.8964314+1.5901146e-15j),12764.166
18.885902,0.34841987,0.34517682,11012,0.0053560375,30.566032,1988.3754,1969.8678,(1.8964281+1.7820544e-15j),10822.605
16.930096,0.43345314,0.42991263,11015,0.0066668796,30.574642,1987.8376,1971.6007,(1.8964229+2.058922e-15j),8697.09
15.427552,0.5220127,0.51770544,11015,0.008028547,30.57391,1987.9025,1971.4998,(1.8964174+2.3159117e-15j),7221.8413
14.116532,0.6235659,0.61810756,11014,0.009587898,30.57028,1988.1923,1970.7887,(1.8964111+2.5819125e-15j),6046.5615
12.750117,0.7642995,0.75807536,11016,0.011755283,30.57605,1987.9794,1971.79,(1.8964024+2.9105784e-15j),4932.633
11.625849,0.9192577,0.91171724,11015,0.014138072,30.574509,1987.9552,1971.6484,(1.8963927+3.2343904e-15j),4101.0737
10.57884,1.1102964,1.101153,11016,0.017075827,30.575806,1988.0856,1971.7135,(1.8963808+3.590581e-15j),3395.6404
9.698934,1.3212861,1.3097137,11016,0.0203153,30.576744,1988.6797,1971.2621,(1.8963678+3.941154e-15j),2854.2405
8.754767,1.6209978,1.6078062,11015,0.024931112,30.5739,1987.8866,1971.7094,(1.8963492+4.3871394e-15j),2325.5598
8.00216,1.9404123,1.9240094,11014,0.029838888,30.571522,1988.0552,1971.2496,(1.8963294+4.8067904e-15j),1942.8899
7.259024,2.3578157,2.3385966,11015,0.036262926,30.573088,1987.8624,1971.6588,(1.8963035+5.2883875e-15j),1598.7639
6.6347775,2.822555,2.79901,11014,0.04340629,30.57211,1987.9944,1971.411,(1.8962747+5.7629657e-15j),1335.5925
6.0211473,3.4270406,3.3989778,11015,0.052706223,30.57316,1987.9144,1971.6361,(1.8962373+6.299181e-15j),1099.9454
5.5281444,4.0669155,4.0308013,11014,0.06252537,30.572784,1988.5836,1970.925,(1.8961978+6.8038904e-15j),927.1764
4.982661,5.004678,4.9639807,11015,0.076971464,30.575413,1988.0106,1971.8445,(1.8961395+7.42586e-15j),753.20447
4.5450745,6.0146055,5.96515,11015,0.09249969,30.573298,1987.967,1971.6207,(1.8960768+8.004035e-15j),626.69745
4.1437607,7.2363787,7.1752386,11014,0.11127675,30.571287,1988.065,1971.2678,(1.8960012+8.597833e-15j),520.8923
3.7609613,8.78384,8.712051,11015,0.13509135,30.573505,1987.9348,1971.6877,(1.8959053+9.2226735e-15j),429.0761
3.4244988,10.594641,10.508126,11015,0.16294107,30.57346,1987.9261,1971.693,(1.895793+9.825944e-15j),355.71725
3.1139703,12.813245,12.708841,11015,0.19706388,30.57426,1987.9619,1971.7639,(1.8956554+1.0411198e-14j),294.109
2.8345537,15.4634495,15.337553,11015,0.23782387,30.573475,1987.9055,1971.721,(1.8954911+1.0964382e-14j),243.67508
2.5794513,18.674759,18.522774,11016,0.28721336,30.575903,1988.0608,1971.8809,(1.8952922+1.1444682e-14j),201.76732
2.382107,21.901817,21.705885,11013,0.33670786,30.570026,1988.4867,1970.6979,(1.8950924+1.1828782e-14j),172.05724
2.1464727,26.966728,26.74286,11014,0.4147074,30.571196,1987.9199,1971.417,(1.8947781+1.210324e-14j),139.67831
1.9502175,32.66535,32.395752,11013,0.5023556,30.570131,1987.8033,1971.3972,(1.8944247+1.2231902e-14j),115.28251
1.7891552,38.88521,38.48884,11024,0.5974295,30.59868,1991.5924,1971.2915,(1.8940437+1.21806675e-14j),97.00766
1.6156768,47.595947,47.200333,11014,0.7319492,30.571014,1987.9199,1971.3964,(1.8934994+1.1637241e-14j),79.08499
1.4696472,57.52675,57.056557,11015,0.8847307,30.57435,1987.9982,1971.7493,(1.8928838+1.0742316e-14j),65.41391
1.3428978,68.90187,68.32322,11014,1.0595541,30.57236,1988.0936,1971.3972,(1.8921789+9.444974e-15j),54.596905
1.2197397,83.50904,82.82103,11014,1.2842817,30.571344,1987.8689,1971.4913,(1.8912729+7.433608e-15j),45.020306
1.1181965,99.41785,98.51523,11015,1.528298,30.574848,1988.935,1970.8774,(1.89029+4.8601476e-15j),37.81679
1.01982,119.509796,118.4445,11015,1.8373128,30.573849,1988.7056,1970.9786,(1.8890442+1.6854273e-15j),31.434685
