infid^{-1},1_Character,1_Cross_Character,Sample#,Variance,Variance(amp),1_Character(amp),1_Cross_Character(amp),unamed1,unamed2
102.480064,0.009598629,0.009485601,9159,0.00015130056,25.423729,1612.9019,1593.9093,(1.5456196-5.307754e-16j),259717.6
92.096985,0.011918553,0.0117953,9144,0.00018701692,25.380009,1617.4631,1600.7365,(1.5456194-4.265477e-16j),209755.52
83.77299,0.014414976,0.014268644,9116,0.00022535548,25.304403,1618.6088,1602.1776,(1.5456192-3.2451375e-16j),173552.34
76.37776,0.017325122,0.017146941,9079,0.00027000735,25.20168,1617.0751,1600.4442,(1.545619-2.1547208e-16j),144263.45
69.35915,0.021040257,0.020828333,9070,0.0003270679,25.174765,1619.4911,1603.1791,(1.5456188-9.07896e-17j),118967.93
63.611263,0.024931826,0.024665464,9019,0.00038668187,25.034668,1614.1433,1596.8984,(1.5456184+3.1494806e-17j),100066.87
57.97041,0.03005277,0.029718025,9011,0.000465163,25.011393,1615.9102,1597.9113,(1.545618+1.7467805e-16j),83106.484
52.563164,0.03660573,0.03622084,9012,0.0005658814,25.015455,1618.1997,1601.1852,(1.5456176+3.4019898e-16j),68325.85
47.71745,0.04442174,0.043971226,9003,0.000685964,24.990545,1618.3407,1601.9279,(1.545617+5.197176e-16j),56308.8
43.33742,0.053909414,0.053366937,9003,0.000831638,24.990816,1619.984,1603.6825,(1.5456163+7.1574745e-16j),46445.945
39.481003,0.06489614,0.06424008,8987,0.0010002649,24.946602,1618.5094,1602.1475,(1.5456154+9.233947e-16j),38547.645
35.915134,0.07850589,0.077714294,8991,0.0012092015,24.955923,1620.2319,1603.8948,(1.5456144+1.1538859e-15j),31898.93
32.814144,0.093894996,0.09292119,8970,0.001445213,24.898546,1617.6501,1600.8732,(1.5456132+1.3941114e-15j),26628.27
29.722542,0.11460262,0.113458544,8980,0.0017633963,24.925383,1619.8934,1603.7222,(1.5456116+1.681153e-15j),21847.023
27.248302,0.13600206,0.13454174,8949,0.0020910844,24.841078,1615.6392,1598.2911,(1.54561+1.9566038e-15j),18361.104
24.955362,0.16236866,0.1605758,8958,0.0024953228,24.8642,1617.8936,1600.029,(1.5456079+2.2580691e-15j),15400.936
22.50471,0.19972056,0.19767651,8962,0.0030696706,24.87474,1618.4137,1601.85,(1.5456052+2.6450308e-15j),12524.643
20.520454,0.24011455,0.23760742,8955,0.0036892998,24.85638,1617.7538,1600.8622,(1.5456021+3.0226042e-15j),10413.378
18.605959,0.29230082,0.28932264,8961,0.0044908295,24.874289,1619.0271,1602.5312,(1.5455981+3.4589575e-15j),8560.925
16.905478,0.35428956,0.35075414,8967,0.005442933,24.889025,1620.0679,1603.9014,(1.5455934+3.9237323e-15j),7067.57
15.550038,0.4173658,0.41293007,8933,0.0064090374,24.795662,1614.7294,1597.5681,(1.5455885+4.3641712e-15j),5979.6636
14.018349,0.51522124,0.5100626,8964,0.007913324,24.881275,1619.9718,1603.7518,(1.5455812+4.951266e-15j),4859.6562
12.787805,0.6186756,0.612356,8955,0.00950046,24.85745,1618.7319,1602.197,(1.5455732+5.5181723e-15j),4043.9104
11.631507,0.7476337,0.74004406,8953,0.011480257,24.850985,1618.3812,1601.9521,(1.5455635+6.1497294e-15j),3345.637
10.702076,0.8808066,0.8707675,8923,0.013515771,24.76834,1614.1229,1595.7257,(1.5455532+6.741283e-15j),2832.305
9.622601,1.0937506,1.0828049,8964,0.01679447,24.881193,1620.4037,1604.1875,(1.5455372+7.5609295e-15j),2289.7305
9.065849,1.2281222,1.208001,8905,0.018796215,24.717663,1615.0226,1588.5625,(1.5455267+8.03893e-15j),2032.4203
8.018345,1.5728533,1.5563619,8948,0.024143262,24.836214,1617.9968,1601.0321,(1.5455005+9.124114e-15j),1589.8589
7.2623706,1.9194664,1.9002012,8959,0.029469693,24.86866,1619.7847,1603.5273,(1.5454744+1.0054019e-14j),1304.1831
6.640581,2.2918956,2.2676091,8941,0.035176583,24.819086,1617.0631,1599.9276,(1.5454458+1.0949064e-14j),1090.4001
6.021681,2.791325,2.7633333,8957,0.042853672,24.862425,1619.4437,1603.2037,(1.5454079+1.1983166e-14j),896.5997
5.4691153,3.3848796,3.3511195,8960,0.05196682,24.870255,1619.934,1603.7771,(1.545363+1.3049428e-14j),739.57904
4.9857864,4.0724626,4.031581,8958,0.06252012,24.866066,1619.7366,1603.4768,(1.5453105+1.41073015e-14j),614.61487
4.5401254,4.910162,4.8607492,8956,0.07537853,24.860126,1619.3901,1603.0936,(1.5452468+1.5238189e-14j),509.6283
4.1267705,5.9466553,5.887335,8962,0.09129376,24.876064,1620.3668,1604.203,(1.5451682+1.6396159e-14j),421.0332
3.7614217,7.151784,7.079788,8954,0.10978866,24.853155,1618.9686,1602.6708,(1.545076+1.754996e-14j),349.76303
3.4653587,8.406008,8.310877,8927,0.12895882,24.778069,1615.1252,1596.8468,(1.5449791+1.857495e-14j),296.85135
