infid^{-1},5_Character,5_Cross_Character,Sample#,Variance,Variance(amp),5_Character(amp),5_Cross_Character(amp),unamed1,unamed2
100.79675,0.008462679,0.008363281,7970,0.00013609706,22.123907,1375.691,1359.5331,(1.3128031+3.0011992e-16j),213408.97
92.1248,0.010111554,0.0099905,7893,0.00016134554,21.90938,1373.0648,1356.6267,(1.3128029+2.3252066e-16j),178267.7
85.18429,0.01177289,0.011600237,7803,0.00018655058,21.65886,1366.8538,1346.8085,(1.3128028+2.00151e-16j),152418.77
76.23027,0.0147787025,0.014602278,7800,0.0002328623,21.650808,1374.0776,1357.6742,(1.3128026+1.1822543e-16j),122060.28
69.459946,0.017789058,0.01757561,7759,0.00027897969,21.53582,1373.2252,1356.7482,(1.3128023+5.2664538e-17j),101341.695
63.968277,0.020860624,0.020571271,7683,0.00032572978,21.32587,1365.7668,1346.8226,(1.312802-1.1435297e-17j),85950.516
57.37134,0.026118748,0.025811333,7715,0.00040665874,21.416086,1375.5055,1359.3159,(1.3128015-9.7388765e-17j),69136.766
52.29838,0.03139644,0.031024007,7686,0.00048750883,21.33433,1373.969,1357.6705,(1.312801-1.6643131e-16j),57450.71
47.79752,0.0375477,0.037092697,7660,0.000581688,21.262817,1372.5052,1355.8733,(1.3128005-3.1141312e-16j),47987.645
43.317505,0.045807097,0.045267396,7662,0.00070835906,21.26671,1375.2435,1359.0404,(1.3127998-3.9851233e-16j),39413.53
39.82684,0.053939078,0.05324388,7611,0.00083248795,21.127573,1368.9109,1351.2676,(1.312799-5.283418e-16j),33317.31
35.84048,0.06695014,0.06616404,7644,0.0010323778,21.21809,1376.0022,1359.8457,(1.3127979-6.4888537e-16j),26981.463
32.721474,0.080215365,0.07926327,7626,0.0012355689,21.166677,1374.179,1357.8685,(1.3127967-8.5428995e-16j),22489.678
29.74884,0.097132504,0.095988534,7626,0.0014948699,21.167206,1375.3864,1359.1877,(1.3127952-8.8795634e-16j),18589.045
27.289743,0.11490551,0.113466114,7583,0.0017665084,21.049152,1369.1775,1352.0261,(1.3127935-1.1026823e-15j),15642.829
24.84733,0.13874319,0.13703462,7587,0.0021318882,21.059298,1370.5382,1353.6605,(1.3127913-1.1386936e-15j),12968.064
22.470078,0.17011857,0.16809356,7605,0.002613126,21.110062,1374.2979,1357.939,(1.3127886-1.5521362e-15j),10605.324
21.166624,0.1895271,0.18643126,7499,0.0029038144,20.815748,1358.609,1336.4167,(1.3127867-1.4592371e-15j),9410.601
18.966522,0.23732176,0.23403893,7546,0.0036391937,20.945972,1365.9441,1347.0492,(1.3127825-1.8678258e-15j),7555.934
16.937101,0.29935572,0.29578692,7595,0.0045933644,21.082838,1373.9968,1357.6166,(1.312777-1.6215007e-15j),6025.4453
15.45175,0.35953265,0.3552143,7590,0.0055151777,21.068558,1373.4525,1356.9559,(1.3127717-2.5673507e-15j),5014.926
14.035694,0.43617216,0.43102905,7597,0.0066902284,21.087675,1374.8196,1358.6084,(1.3127648-3.0488945e-15j),4137.849
12.868509,0.51683795,0.51007104,7561,0.007920937,20.98713,1369.4017,1351.4723,(1.3127573-3.3284708e-15j),3478.251
11.608152,0.63793635,0.6304244,7598,0.0097821215,21.090128,1375.3826,1359.1868,(1.3127466-3.5455283e-15j),2830.265
10.610554,0.7617271,0.7525524,7578,0.011677332,21.034863,1372.1306,1355.6038,(1.3127354-3.036784e-15j),2364.6848
9.772736,0.89533025,0.8825679,7547,0.013708779,20.948408,1368.1556,1348.6534,(1.3127232-4.352141e-15j),2005.9745
8.78299,1.11284,1.0995324,7585,0.017057803,21.053675,1373.5282,1357.103,(1.3127041-4.692926e-15j),1620.2113
7.9727154,1.3524557,1.3365569,7596,0.020731589,21.084587,1375.484,1359.3146,(1.3126827-5.1422955e-15j),1335.0338
7.249899,1.636586,1.6173679,7600,0.025085878,21.096636,1376.3304,1360.1685,(1.3126574-5.2997827e-15j),1103.9141
6.6323123,1.9504304,1.927111,7579,0.029891623,21.037756,1372.715,1356.3027,(1.3126287-5.0240565e-15j),923.82947
6.1597786,2.2486825,2.2158442,7527,0.034414276,20.892424,1365.1436,1345.2079,(1.3126009-6.415599e-15j),796.8615
5.4828167,2.8575368,2.8237255,7589,0.043793686,21.063906,1374.4193,1358.1567,(1.3125476-6.4400796e-15j),631.3097
