infid^{-1},5_Character,5_Cross_Character,Sample#,Variance,Variance(amp),5_Character(amp),5_Cross_Character(amp),unamed1,unamed2
100.76769,0.0037540912,0.0036547717,4120,7.039761e-05,11.437222,609.91235,593.7763,(0.5822+1.1161027e-15j),94587.734
91.8263,0.0045100413,0.0043902984,3976,8.180553e-05,11.036638,608.4637,592.3088,(0.5821999+8.688161e-16j),78546.4
83.58184,0.0054459204,0.0053013377,3863,9.593482e-05,10.723094,608.7166,592.5559,(0.5821997+6.3684167e-16j),65075.246
76.435875,0.006452443,0.0062768906,3741,0.000111085224,10.384146,603.1685,586.75806,(0.58219945+4.445688e-16j),54423.477
69.1941,0.007968649,0.007757961,3699,0.00013403136,10.267495,610.43976,594.2999,(0.58219916+1.7999823e-16j),44599.465
63.914177,0.009081075,0.008817782,3546,0.0001505951,9.842949,593.5423,576.3334,(0.58219886-5.00755e-17j),38052.723
57.41375,0.011528789,0.011221891,3567,0.00018775779,9.902612,608.0447,591.85846,(0.58219844-3.8351542e-16j),30705.97
52.246914,0.013942799,0.013572851,3528,0.0002242133,9.792706,608.9635,592.8057,(0.58219796-7.182521e-16j),25427.988
47.50411,0.016908852,0.016461883,3499,0.0002690133,9.71306,610.5152,594.3768,(0.58219737-1.0933476e-15j),21020.96
43.53964,0.019849021,0.019305492,3422,0.00031320224,9.4998,602.0447,585.5588,(0.5821967-1.4538948e-15j),17658.727
39.579548,0.024030982,0.023369605,3397,0.00037627615,9.43123,602.3281,585.7509,(0.5821959-1.8536816e-15j),14592.535
36.252644,0.028441342,0.02763704,3353,0.0004426068,9.307165,598.0664,581.1535,(0.5821949-2.2225242e-15j),12242.434
32.72058,0.03543175,0.034485072,3385,0.0005485554,9.396853,606.95233,590.73553,(0.58219355-3.0165736e-15j),9973.081
29.714067,0.04314234,0.041999653,3384,0.0006650585,9.395157,609.46375,593.3212,(0.58219206-3.3499425e-15j),8224.519
27.048944,0.052108414,0.050729368,3375,0.0008004407,9.37022,609.9981,593.85455,(0.5821903-3.94186e-15j),6815.309
24.649721,0.06255968,0.060895376,3355,0.00095812615,9.314652,608.1889,592.009,(0.5821881-4.946798e-15j),5659.8813
22.474321,0.07499546,0.072984144,3335,0.0011456787,9.258827,606.07745,589.82294,(0.5821855-5.5634606e-15j),4704.945
20.45099,0.09070477,0.08828126,3334,0.0013828878,9.25413,606.98615,590.7683,(0.58218235-5.9706726e-15j),3895.8992
