infid^{-1},5_Character,5_Cross_Character,Sample#,Variance,Variance(amp),5_Character(amp),5_Cross_Character(amp),unamed1,unamed2
100.876144,0.006446263,0.006347072,6331,0.000107939486,17.57427,1049.5544,1033.4045,(1.0024292-3.877565e-16j),163211.47
91.7851,0.007785725,0.007665725,6235,0.00012838922,17.305851,1049.4542,1033.2792,(1.002429-3.6057377e-16j),135119.5
83.577675,0.009390688,0.009245986,6156,0.0001528943,17.088026,1049.5376,1033.3652,(1.0024289-2.5643044e-16j),112035.12
76.1915,0.01129096,0.011115925,6087,0.00018189872,16.895176,1048.7306,1032.4729,(1.0024287-1.6337153e-16j),93107.9
69.2638,0.013669427,0.013458504,6034,0.0002182199,16.75047,1049.2595,1033.0692,(1.0024284-7.850609e-17j),76945.99
66.50605,0.014803361,0.014289009,5948,0.00023331332,16.511322,1047.6173,1011.2172,(1.0024282-2.4029666e-17j),70940.72
57.99766,0.019345935,0.019028863,5908,0.00030472668,16.400288,1041.1918,1024.127,(1.0024277+1.2846168e-16j),53950.32
52.22057,0.024056012,0.023684926,5923,0.00037680272,16.440584,1049.6073,1033.4161,(1.0024271+2.7140069e-16j),43737.707
48.01282,0.02825383,0.02779025,5855,0.0004406558,16.253014,1042.1056,1025.0071,(1.0024266+3.1403768e-16j),36973.2
43.799595,0.033898234,0.03333125,5824,0.00052669644,16.16667,1040.4884,1023.0851,(1.0024259+4.476064e-16j),30768.936
39.496525,0.042005062,0.04135257,5852,0.00065080664,16.24388,1048.4299,1032.144,(1.0024251+7.7854165e-16j),25020.139
35.86676,0.051005103,0.050219793,5845,0.00078827183,16.224838,1049.8275,1033.6637,(1.002424+8.917266e-16j),20632.688
32.75329,0.061005913,0.06005071,5818,0.0009408237,16.148716,1047.1327,1030.7372,(1.0024228+1.0006751e-15j),17206.031
29.822504,0.07355381,0.07240243,5805,0.0011323761,16.113832,1046.6785,1030.2943,(1.0024213+1.3253265e-15j),14264.562
27.740244,0.0843648,0.08234621,5730,0.0012919272,15.906644,1038.7279,1013.8743,(1.00242+1.3291057e-15j),12342.133
24.68835,0.10741818,0.105739504,5795,0.0016493745,16.085089,1047.5674,1031.1965,(1.0024173+1.8004441e-15j),9775.81
22.407625,0.13077721,0.12876746,5806,0.002006283,16.117727,1050.6152,1034.4696,(1.0024146+2.348326e-15j),8053.024
20.655949,0.1525175,0.14977592,5743,0.0023349777,15.940172,1041.19,1022.474,(1.002412+2.4391199e-15j),6843.157
18.643028,0.18806574,0.18510447,5770,0.002880336,16.01755,1045.8336,1029.3661,(1.0024078+2.4090329e-15j),5574.39
17.026917,0.22479156,0.22118019,5749,0.003440318,15.958444,1042.7302,1025.9783,(1.0024034+3.0521185e-15j),4649.8022
15.3882,0.27729553,0.2730295,5792,0.004243349,16.076977,1050.6027,1034.4397,(1.0023974+3.4140112e-15j),3797.8303
14.032008,0.3327723,0.3276191,5777,0.0050900397,16.035437,1048.3512,1032.1168,(1.0023909+4.270695e-15j),3157.888
12.78991,0.40036947,0.39414674,5772,0.0061218636,16.022808,1047.8905,1031.6038,(1.002383+4.328413e-15j),2623.546
11.796656,0.46564975,0.4573938,5703,0.007109999,15.830965,1036.8053,1018.4228,(1.0023745+4.0236034e-15j),2231.8647
