infid^{-1},5_Character,5_Cross_Character,Sample#,Variance,Variance(amp),5_Character(amp),5_Cross_Character(amp),unamed1,unamed2
100.9423,0.0031096959,0.0030104888,3604,6.137079e-05,10.005254,506.9724,490.7987,(0.48610908+3.0167423e-16j),79250.16
92.05353,0.0037234148,0.0036035094,3447,7.057318e-05,9.568427,504.8267,488.5697,(0.48610893+2.426326e-16j),65907.445
83.49366,0.004564527,0.0044198595,3344,8.322692e-05,9.283052,509.12302,492.98694,(0.48610872+2.2770673e-16j),54220.105
76.08818,0.0054847854,0.0053104013,3238,9.70398e-05,8.988853,508.0589,491.90558,(0.48610848+1.1931789e-16j),45028.51
70.28784,0.0062487107,0.0060321046,3085,0.00010832869,8.56296,493.93616,476.8143,(0.48610827+7.3177016e-17j),38424.96
63.080067,0.007978521,0.0077246437,3084,0.00013448398,8.561993,507.95667,491.79343,(0.4861079-2.7862156e-17j),30948.309
57.643364,0.009466855,0.009160139,3002,0.0001567688,8.334475,503.29694,486.99066,(0.4861075-1.0002665e-16j),25843.475
52.794067,0.011124827,0.010744102,2915,0.0001814567,8.092137,496.1163,479.13773,(0.48610705-1.8643309e-16j),21678.146
47.782,0.013723737,0.0132726,2903,0.0002205969,8.058385,501.32687,484.8469,(0.48610646-3.2850166e-16j),17757.426
43.94058,0.015947666,0.015389118,2822,0.00025363071,7.8352594,492.66156,475.40668,(0.48610583-4.1887825e-16j),15016.972
39.402744,0.02045504,0.01980462,2880,0.0003218335,7.9947376,508.1282,491.97095,(0.48610488-5.14051e-16j),12075.439
36.021084,0.024245271,0.023457618,2831,0.00037856196,7.859059,503.33902,486.98712,(0.4861039-7.195844e-16j),10091.661
32.74881,0.029348666,0.028398803,2814,0.0004551869,7.8108954,503.61588,487.31647,(0.48610264-8.101919e-16j),8341.401
30.91765,0.031849116,0.030570906,2703,0.0004905351,7.5024495,487.11374,467.56424,(0.48610175-8.15028e-16j),7434.6436
27.05636,0.043441292,0.042062774,2814,0.0006670294,7.812746,508.81683,492.6706,(0.48609927-1.198499e-15j),5693.557
24.815504,0.050835073,0.04915609,2759,0.00077735423,7.65923,500.8753,484.33234,(0.4860973-1.2022339e-15j),4789.491
22.409061,0.06334584,0.061337437,2796,0.0009659483,7.761062,508.96207,492.82523,(0.48609447-1.6534685e-15j),3905.602
20.39927,0.07639745,0.07397292,2787,0.0011619151,7.736128,508.66058,492.51785,(0.48609132-1.7624301e-15j),3236.4365
18.57543,0.09210046,0.08917514,2780,0.0013976934,7.7163086,508.4631,492.3132,(0.4860875-1.9408341e-15j),2683.565
16.996643,0.10859799,0.10504212,2738,0.0016442582,7.600047,501.95877,485.52295,(0.48608318-2.1505686e-15j),2246.761
15.544938,0.12873097,0.1243853,2709,0.0019450826,7.520314,497.71527,480.9135,(0.48607796-2.4421042e-15j),1879.3336
14.094142,0.1578845,0.15271983,2729,0.0023838556,7.5766497,501.80704,485.3921,(0.48607108-2.793472e-15j),1544.8882
12.753587,0.19544005,0.18923478,2765,0.0029495028,7.675974,508.62564,492.47662,(0.48606247-3.8507994e-15j),1264.9598
11.660172,0.23137939,0.22387876,2733,0.0034873977,7.5863247,503.3321,487.01553,(0.4860532-3.7636647e-15j),1057.3378
10.566834,0.28500858,0.27597138,2764,0.004294669,7.672545,509.17572,493.03052,(0.48604083-3.7242963e-15j),868.32544
9.754008,0.32550234,0.31424794,2683,0.0048933546,7.448913,495.49622,478.3642,(0.48602888-5.2686034e-15j),739.85785
8.753415,0.41538846,0.40222648,2761,0.0062526716,7.6655035,509.2482,493.11218,(0.4860093-4.4738967e-15j),595.8263
7.999878,0.4917072,0.47575712,2728,0.0073945387,7.5717764,503.4928,487.16043,(0.4859895-5.6348392e-15j),497.63806
7.2537265,0.60489196,0.5857205,2759,0.009098444,7.659659,509.23718,493.09738,(0.48596346-5.247067e-15j),409.11548
6.6621356,0.7016629,0.677977,2695,0.010536713,7.482592,498.2823,481.46188,(0.48593634-6.9005953e-15j),345.08517
6.0114946,0.88065386,0.852735,2758,0.013239526,7.655215,509.2021,493.05914,(0.48589674-7.162959e-15j),280.94992
5.505286,1.0358045,1.0019644,2718,0.015558208,7.544654,502.29346,485.8834,(0.48585573-8.909393e-15j),235.60638
5.032279,1.2255161,1.1839948,2684,0.01839009,7.45132,496.5562,479.73254,(0.48580572-9.090662e-15j),196.8394
