infid^{-1},5_Character,5_Cross_Character,Sample#,Variance,Variance(amp),5_Character(amp),5_Cross_Character(amp),unamed1,unamed2
101.05174,0.0028967985,0.0027973827,3436,5.8376292e-05,9.537709,473.2884,457.0455,(0.45546734+1.3715417e-17j),74415.74
92.097496,0.003481248,0.0033614128,3282,6.712627e-05,9.109784,472.44424,456.18127,(0.4554672+1.4162004e-17j),61811.99
84.00116,0.0041584093,0.004012754,3141,7.72422e-05,8.720576,469.48074,453.0364,(0.455467-3.3190116e-17j),51421.82
76.57018,0.005005259,0.004830526,3039,8.992523e-05,8.435696,469.53275,453.14145,(0.45546678+1.7140178e-17j),42726.375
70.604935,0.00573417,0.005512871,2891,0.000100634825,8.026726,457.36264,439.7116,(0.45546654-7.293055e-18j),36328.426
63.216022,0.0073813433,0.0071265865,2891,0.00012553277,8.026596,471.9649,455.6757,(0.45546615+1.7569279e-19j),29122.617
57.87642,0.008750547,0.008441486,2818,0.00014596942,7.8232126,468.98447,452.4204,(0.4554658+4.6498916e-18j),24410.633
52.34864,0.010787864,0.010417341,2789,0.00017657048,7.741924,473.00558,456.7596,(0.4554653+9.94177e-18j),19970.37
48.72834,0.012007691,0.01152673,2658,0.00019419478,7.3776956,456.18677,437.91446,(0.45546484-1.0466072e-17j),17303.662
43.294254,0.015874378,0.015336048,2731,0.00025283766,7.582672,476.07703,459.93237,(0.45546398-1.6941448e-17j),13659.492
39.405334,0.019156013,0.018505676,2703,0.0003020001,7.5030375,475.92133,459.76404,(0.45546314+5.998257e-18j),11315.749
35.91321,0.023005819,0.022221986,2673,0.00035964485,7.421682,474.7513,458.57602,(0.45546213-3.1759593e-17j),9398.98
34.187447,0.023974877,0.02285937,2502,0.00037148094,6.946881,448.3423,427.48175,(0.4554615+5.8514856e-17j),8517.359
29.712805,0.03375652,0.03261382,2650,0.00052079966,7.3566136,476.83148,460.69016,(0.4554594+7.0997375e-17j),6433.642
27.628687,0.037591644,0.036096975,2535,0.0005761689,7.037044,459.12592,440.87076,(0.45545802-1.0598709e-17j),5562.7407
24.660263,0.048777502,0.047113776,2614,0.00074571883,7.255887,474.6079,458.41977,(0.45545545+1.7166563e-18j),4431.608
22.632246,0.056994274,0.05495869,2562,0.00086786505,7.1125855,467.0964,450.4138,(0.45545307+6.495998e-17j),3732.6643
20.505081,0.06999315,0.06756177,2576,0.0010630615,7.1515694,470.86728,454.51056,(0.45544976+1.15377145e-17j),3063.9624
18.562975,0.086588785,0.08366218,2607,0.0013125024,7.236277,477.39374,461.25836,(0.45544574+3.1502665e-18j),2511.0288
16.952728,0.103000954,0.09947038,2580,0.0015578413,7.1634526,473.63132,457.3966,(0.4554413+2.8929524e-16j),2094.2646
15.5000725,0.121660836,0.11734069,2542,0.0018357813,7.056809,467.6686,451.06183,(0.45543605+3.9322433e-17j),1750.7125
14.0073,0.1519467,0.14680567,2592,0.0022917986,7.194578,477.00192,460.86285,(0.45542884-3.6700696e-16j),1429.7147
12.811895,0.17928647,0.17306378,2554,0.0026996457,7.09012,470.86273,454.52,(0.4554212+1.1627199e-16j),1196.0795
11.64921,0.21761961,0.21011217,2561,0.003274202,7.1091623,472.50998,456.20932,(0.45541134+3.5244723e-17j),988.819
10.750353,0.24926741,0.23996514,2492,0.003741095,6.9177394,460.92572,443.7247,(0.45540148+3.7775893e-16j),842.09265
9.626201,0.32042685,0.30951408,2572,0.004815452,7.139484,475.07117,458.8917,(0.455385+3.7115449e-16j),675.1628
8.948984,0.35592753,0.3413322,2457,0.0053242804,6.822262,456.0674,437.36572,(0.45537195+3.5756646e-16j),583.4904
7.975835,0.46763545,0.4517681,2574,0.0070215324,7.146677,475.97012,459.81998,(0.45534706-5.6021907e-16j),463.4627
7.290942,0.5534603,0.5342423,2544,0.008302442,7.0614376,470.73203,454.38663,(0.45532322-4.430035e-18j),387.26395
6.6395483,0.66674215,0.6434799,2540,0.009997682,7.051741,470.27835,453.87057,(0.45529342+2.2138054e-16j),321.1356
6.0703373,0.7913477,0.7630897,2518,0.011856639,6.990483,466.56583,449.9054,(0.45525908+1.9560075e-16j),268.41342
5.4868474,0.98419213,0.9505006,2561,0.014757717,7.1086144,474.0735,457.8447,(0.4552123-1.9111244e-15j),219.27028
5.0693836,1.1239855,1.0818857,2491,0.016816135,6.9144316,462.15857,444.84802,(0.45516843-1.588004e-16j),187.15543
