infid^{-1},5_Character,5_Cross_Character,Sample#,Variance,Variance(amp),5_Character(amp),5_Cross_Character(amp),unamed1,unamed2
100.8901,0.0064450707,0.006345638,6332,0.00010791935,17.575851,1049.6505,1033.4569,(1.0024292-2.5179857e-16j),163256.61
91.89269,0.007758936,0.00763888,6229,0.00012797557,17.290556,1048.2964,1032.0758,(1.002429-2.6110225e-16j),135436.44
83.700264,0.009344753,0.009198946,6145,0.00015217674,17.057756,1047.4696,1031.1259,(1.0024289-1.9225509e-16j),112364.0
75.9762,0.011375896,0.011201017,6096,0.00018320933,16.92087,1050.6564,1034.5049,(1.0024287-1.0923706e-16j),92582.43
69.22322,0.013701756,0.013491068,6041,0.00021872108,16.769272,1050.509,1034.3557,(1.0024284-4.973355e-17j),76855.85
64.12623,0.015714925,0.0154230045,5903,0.00024903982,16.385517,1033.9598,1014.753,(1.002428+8.4332536e-18j),65954.516
57.631084,0.019680772,0.019371364,5934,0.0003099485,16.471119,1045.8652,1029.4229,(1.0024277+1.02944315e-16j),53270.484
53.54146,0.02255547,0.022115916,5835,0.0003531438,16.197649,1034.5519,1014.3908,(1.0024272+1.4289458e-16j),45978.332
48.62003,0.027421799,0.026916604,5825,0.00042751557,16.169714,1037.1614,1018.0537,(1.0024267+2.6864733e-16j),37914.3
43.30409,0.034992453,0.03445264,5878,0.00054378045,16.315535,1049.9102,1033.7136,(1.0024259+4.7719163e-16j),30076.69
39.687218,0.041399404,0.04073207,5823,0.0006413483,16.16275,1043.315,1026.4973,(1.0024251+5.564349e-16j),25262.32
36.20586,0.0496418,0.048813235,5795,0.0007669102,16.085043,1041.1786,1023.8004,(1.0024241+5.1366465e-16j),21024.672
33.01354,0.05970276,0.058718443,5783,0.00092050555,16.052052,1041.1146,1023.94977,(1.0024229+7.488854e-16j),17480.55
30.325167,0.07056277,0.06917496,5748,0.0010844521,15.956468,1038.2501,1017.8301,(1.0024216+7.7500227e-16j),14749.482
27.060114,0.08954916,0.088165656,5811,0.001376724,16.129692,1049.1576,1032.9485,(1.0024195+1.1455903e-15j),11744.343
24.628479,0.108205415,0.1065395,5809,0.001661618,16.12599,1050.1327,1033.9651,(1.0024173+1.0557022e-15j),9728.452
